0000000151;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";11:18:39
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"mass";26,00;29,00;0,02;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";-30;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Faraday torr"
0000000001;00:00:01;0000001001;  26,00;  4,29999e-10
0000000001;00:00:01;0000001001;  26,02;  3,49374e-10
0000000001;00:00:01;0000001001;  26,04;  4,56874e-10
0000000001;00:00:01;0000001001;  26,06;  3,22499e-10
0000000001;00:00:01;0000001001;  26,08;  5,37499e-10
0000000001;00:00:01;0000001001;  26,10;  2,95624e-10
0000000001;00:00:01;0000001001;  26,12;  4,03124e-10
0000000001;00:00:01;0000001001;  26,14;  2,95624e-10
0000000001;00:00:01;0000001001;  26,16;  4,29999e-10
0000000001;00:00:01;0000001001;  26,18;  2,95624e-10
0000000001;00:00:01;0000001001;  26,20;  5,64374e-10
0000000001;00:00:01;0000001001;  26,22;  5,64374e-10
0000000001;00:00:01;0000001001;  26,24;  6,18124e-10
0000000001;00:00:01;0000001001;  26,26;  5,10624e-10
0000000001;00:00:01;0000001001;  26,28;  3,22499e-10
0000000001;00:00:01;0000001001;  26,30;  5,91249e-10
0000000001;00:00:01;0000001001;  26,32;  5,91249e-10
0000000001;00:00:01;0000001001;  26,34;  6,98748e-10
0000000001;00:00:01;0000001001;  26,36;  5,64374e-10
0000000001;00:00:01;0000001001;  26,38;  7,52498e-10
0000000001;00:00:01;0000001001;  26,40;  5,91249e-10
0000000001;00:00:01;0000001001;  26,42;  6,98748e-10
0000000001;00:00:01;0000001001;  26,44;  6,44999e-10
0000000001;00:00:01;0000001001;  26,46;  7,52498e-10
0000000001;00:00:01;0000001001;  26,48;  6,98748e-10
0000000001;00:00:01;0000001001;  26,50;  8,59998e-10
0000000001;00:00:01;0000001001;  26,52;  8,33123e-10
0000000001;00:00:01;0000001001;  26,54;  8,86873e-10
0000000001;00:00:01;0000001001;  26,56;  9,94370e-10
0000000001;00:00:01;0000001001;  26,58;  1,04812e-09
0000000001;00:00:01;0000001001;  26,60;  1,04812e-09
0000000001;00:00:01;0000001001;  26,62;  1,04812e-09
0000000001;00:00:01;0000001001;  26,64;  1,12874e-09
0000000001;00:00:01;0000001001;  26,66;  1,39749e-09
0000000001;00:00:01;0000001001;  26,68;  1,53187e-09
0000000001;00:00:01;0000001001;  26,70;  1,53187e-09
0000000001;00:00:01;0000001001;  26,72;  1,63937e-09
0000000001;00:00:01;0000001001;  26,74;  1,53187e-09
0000000001;00:00:01;0000001001;  26,76;  1,90812e-09
0000000001;00:00:01;0000001001;  26,78;  1,88124e-09
0000000001;00:00:01;0000001001;  26,80;  2,25749e-09
0000000001;00:00:01;0000001001;  26,82;  2,20374e-09
0000000001;00:00:01;0000001001;  26,84;  2,66062e-09
