0000000151;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";11:20:49
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"mass";26,00;29,00;0,02;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";-20;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Faraday torr"
0000000001;00:00:01;0000001001;  26,00; -2,68749e-11
0000000001;00:00:01;0000001001;  26,02;  0,00000e+00
0000000001;00:00:01;0000001001;  26,04;  2,68749e-11
0000000001;00:00:01;0000001001;  26,06;  2,68749e-10
0000000001;00:00:01;0000001001;  26,08;  1,88124e-10
0000000001;00:00:01;0000001001;  26,10;  8,06240e-11
0000000001;00:00:01;0000001001;  26,12;  1,34374e-10
0000000001;00:00:01;0000001001;  26,14;  1,61249e-10
0000000001;00:00:01;0000001001;  26,16;  1,34374e-10
0000000001;00:00:01;0000001001;  26,18;  0,00000e+00
0000000001;00:00:01;0000001001;  26,20;  2,68749e-11
0000000001;00:00:01;0000001001;  26,22; -5,37499e-11
0000000001;00:00:01;0000001001;  26,24;  2,95624e-10
0000000001;00:00:01;0000001001;  26,26;  3,49374e-10
0000000001;00:00:01;0000001001;  26,28;  4,03124e-10
0000000001;00:00:01;0000001001;  26,30;  1,34374e-10
0000000001;00:00:01;0000001001;  26,32;  3,76249e-10
0000000001;00:00:01;0000001001;  26,34;  1,61249e-10
0000000001;00:00:01;0000001001;  26,36;  1,61249e-10
0000000001;00:00:01;0000001001;  26,38;  2,14999e-10
0000000001;00:00:01;0000001001;  26,40;  4,03124e-10
0000000001;00:00:01;0000001001;  26,42;  3,22499e-10
0000000001;00:00:01;0000001001;  26,44;  3,49374e-10
0000000001;00:00:01;0000001001;  26,46;  2,14999e-10
0000000001;00:00:01;0000001001;  26,48;  2,41874e-10
0000000001;00:00:01;0000001001;  26,50;  4,29999e-10
0000000001;00:00:01;0000001001;  26,52;  3,76249e-10
0000000001;00:00:01;0000001001;  26,54;  8,06248e-10
0000000001;00:00:01;0000001001;  26,56;  4,56874e-10
0000000001;00:00:01;0000001001;  26,58;  6,18124e-10
0000000001;00:00:01;0000001001;  26,60;  4,03124e-10
0000000001;00:00:01;0000001001;  26,62;  4,56874e-10
0000000001;00:00:01;0000001001;  26,64;  3,76249e-10
0000000001;00:00:01;0000001001;  26,66;  5,91249e-10
0000000001;00:00:01;0000001001;  26,68;  5,10624e-10
0000000001;00:00:01;0000001001;  26,70;  6,18124e-10
0000000001;00:00:01;0000001001;  26,72;  6,44999e-10
0000000001;00:00:01;0000001001;  26,74;  8,86873e-10
0000000001;00:00:01;0000001001;  26,76;  1,12874e-09
0000000001;00:00:01;0000001001;  26,78;  9,13748e-10
0000000001;00:00:01;0000001001;  26,80;  1,15562e-09
0000000001;00:00:01;0000001001;  26,82;  8,59998e-10
0000000001;00:00:01;0000001001;  26,84;  1,12874e-09
0000000001;00:00:01;0000001001;  26,86;  1,10187e-09
0000000001;00:00:01;0000001001;  26,88;  1,34374e-09
0000000001;00:00:01;0000001001;  26,90;  1,50499e-09
0000000001;00:00:01;0000001001;  26,92;  1,82749e-09
