0000000151;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";11:16:40
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"mass";26,00;29,00;0,02;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";-50;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Faraday torr"
0000000001;00:00:01;0000001001;  26,00;  4,03124e-10
0000000001;00:00:01;0000001001;  26,02;  4,56874e-10
0000000001;00:00:01;0000001001;  26,04;  5,10624e-10
0000000001;00:00:01;0000001001;  26,06;  4,56874e-10
0000000001;00:00:01;0000001001;  26,08;  5,37499e-10
0000000001;00:00:01;0000001001;  26,10;  5,91249e-10
0000000001;00:00:01;0000001001;  26,12;  5,37499e-10
0000000001;00:00:01;0000001001;  26,14;  6,98748e-10
0000000001;00:00:01;0000001001;  26,16;  7,79373e-10
0000000001;00:00:01;0000001001;  26,18;  7,52498e-10
0000000001;00:00:01;0000001001;  26,20;  4,56874e-10
0000000001;00:00:01;0000001001;  26,22;  8,33123e-10
0000000001;00:00:01;0000001001;  26,24;  6,98748e-10
0000000001;00:00:01;0000001001;  26,26;  7,79373e-10
0000000001;00:00:01;0000001001;  26,28;  8,59998e-10
0000000001;00:00:01;0000001001;  26,30;  9,13748e-10
0000000001;00:00:01;0000001001;  26,32;  8,33123e-10
0000000001;00:00:01;0000001001;  26,34;  9,67490e-10
0000000001;00:00:01;0000001001;  26,36;  7,52498e-10
0000000001;00:00:01;0000001001;  26,38;  8,86873e-10
0000000001;00:00:01;0000001001;  26,40;  9,67490e-10
0000000001;00:00:01;0000001001;  26,42;  9,94370e-10
0000000001;00:00:01;0000001001;  26,44;  1,12874e-09
0000000001;00:00:01;0000001001;  26,46;  1,18249e-09
0000000001;00:00:01;0000001001;  26,48;  1,23624e-09
0000000001;00:00:01;0000001001;  26,50;  1,34374e-09
0000000001;00:00:01;0000001001;  26,52;  1,37062e-09
0000000001;00:00:01;0000001001;  26,54;  1,31687e-09
0000000001;00:00:01;0000001001;  26,56;  1,63937e-09
0000000001;00:00:01;0000001001;  26,58;  1,63937e-09
0000000001;00:00:01;0000001001;  26,60;  1,80062e-09
0000000001;00:00:01;0000001001;  26,62;  2,01562e-09
0000000001;00:00:01;0000001001;  26,64;  2,14999e-09
0000000001;00:00:01;0000001001;  26,66;  2,20374e-09
0000000001;00:00:01;0000001001;  26,68;  2,60687e-09
0000000001;00:00:01;0000001001;  26,70;  2,60687e-09
0000000001;00:00:01;0000001001;  26,72;  2,87562e-09
0000000001;00:00:01;0000001001;  26,74;  3,17124e-09
0000000001;00:00:01;0000001001;  26,76;  3,22499e-09
0000000001;00:00:01;0000001001;  26,78;  3,60124e-09
0000000001;00:00:01;0000001001;  26,80;  3,89686e-09
0000000001;00:00:01;0000001001;  26,82;  4,27311e-09
0000000001;00:00:01;0000001001;  26,84;  4,62249e-09
0000000001;00:00:01;0000001001;  26,86;  4,97186e-09
0000000001;00:00:01;0000001001;  26,88;  5,34811e-09
0000000001;00:00:01;0000001001;  26,90;  5,93936e-09
0000000001;00:00:01;0000001001;  26,92;  6,58436e-09
0000000001;00:00:01;0000001001;  26,94;  7,52490e-09
0000000001;00:00:01;0000001001;  26,96;  8,35810e-09
0000000001;00:00:01;0000001001;  26,98;  9,32560e-09
0000000001;00:00:01;0000001001;  27,00;  1,02931e-08
0000000001;00:00:01;0000001001;  27,02;  1,16637e-08
0000000001;00:00:01;0000001001;  27,04;  1,26849e-08
0000000001;00:00:01;0000001001;  27,06;  1,36256e-08
0000000001;00:00:01;0000001001;  27,08;  1,47006e-08
0000000001;00:00:01;0000001001;  27,10;  1,59368e-08
0000000001;00:00:01;0000001001;  27,12;  1,68505e-08
0000000001;00:00:01;0000001001;  27,14;  1,78180e-08
0000000001;00:00:01;0000001001;  27,16;  1,84362e-08
0000000001;00:00:01;0000001001;  27,18;  1,93499e-08
0000000001;00:00:01;0000001001;  27,20;  2,03712e-08
0000000001;00:00:01;0000001001;  27,22;  2,15268e-08
0000000001;00:00:01;0000001001;  27,24;  2,27899e-08
0000000001;00:00:01;0000001001;  27,26;  2,41068e-08
0000000001;00:00:01;0000001001;  27,28;  2,59880e-08
0000000001;00:00:01;0000001001;  27,30;  2,79230e-08
0000000001;00:00:01;0000001001;  27,32;  3,03955e-08
0000000001;00:00:01;0000001001;  27,34;  3,33518e-08
0000000001;00:00:01;0000001001;  27,36;  3,72755e-08
0000000001;00:00:01;0000001001;  27,38;  4,22205e-08
0000000001;00:00:01;0000001001;  27,40;  4,86974e-08
0000000001;00:00:01;0000001001;  27,42;  5,64374e-08
0000000001;00:00:01;0000001001;  27,44;  6,58160e-08
0000000001;00:00:01;0000001001;  27,46;  7,57870e-08
0000000001;00:00:01;0000001001;  27,48;  8,83910e-08
0000000001;00:00:01;0000001001;  27,50;  1,02716e-07
0000000001;00:00:01;0000001001;  27,52;  1,18948e-07
0000000001;00:00:01;0000001001;  27,54;  1,36014e-07
0000000001;00:00:01;0000001001;  27,56;  1,51736e-07
0000000001;00:00:01;0000001001;  27,58;  1,68855e-07
0000000001;00:00:01;0000001001;  27,60;  1,86055e-07
0000000001;00:00:01;0000001001;  27,62;  2,03389e-07
0000000001;00:00:01;0000001001;  27,64;  2,19649e-07
0000000001;00:00:01;0000001001;  27,66;  2,33865e-07
0000000001;00:00:01;0000001001;  27,68;  2,48324e-07
0000000001;00:00:01;0000001001;  27,70;  2,61923e-07
0000000001;00:00:01;0000001001;  27,72;  2,73721e-07
0000000001;00:00:01;0000001001;  27,74;  2,83960e-07
0000000001;00:00:01;0000001001;  27,76;  2,92453e-07
0000000001;00:00:01;0000001001;  27,78;  3,00139e-07
0000000001;00:00:01;0000001001;  27,80;  3,06482e-07
0000000001;00:00:01;0000001001;  27,82;  3,11642e-07
0000000001;00:00:01;0000001001;  27,84;  3,15243e-07
0000000001;00:00:01;0000001001;  27,86;  3,17823e-07
0000000001;00:00:01;0000001001;  27,88;  3,19247e-07
0000000001;00:00:01;0000001001;  27,90;  3,19838e-07
0000000001;00:00:01;0000001001;  27,92;  3,19355e-07
0000000001;00:00:01;0000001001;  27,94;  3,18038e-07
0000000001;00:00:01;0000001001;  27,96;  3,16990e-07
0000000001;00:00:01;0000001001;  27,98;  3,14571e-07
0000000001;00:00:01;0000001001;  28,00;  3,11212e-07
0000000001;00:00:01;0000001001;  28,02;  3,06643e-07
0000000001;00:00:01;0000001001;  28,04;  3,01187e-07
0000000001;00:00:01;0000001001;  28,06;  2,95436e-07
0000000001;00:00:01;0000001001;  28,08;  2,88663e-07
0000000001;00:00:01;0000001001;  28,10;  2,80547e-07
0000000001;00:00:01;0000001001;  28,12;  2,72565e-07
0000000001;00:00:01;0000001001;  28,14;  2,65578e-07
0000000001;00:00:01;0000001001;  28,16;  2,60767e-07
0000000001;00:00:01;0000001001;  28,18;  2,55392e-07
0000000001;00:00:01;0000001001;  28,20;  2,47840e-07
0000000001;00:00:01;0000001001;  28,22;  2,38434e-07
0000000001;00:00:01;0000001001;  28,24;  2,28222e-07
0000000001;00:00:01;0000001001;  28,26;  2,18090e-07
0000000001;00:00:01;0000001001;  28,28;  2,06883e-07
0000000001;00:00:01;0000001001;  28,30;  1,95165e-07
0000000001;00:00:01;0000001001;  28,32;  1,82669e-07
0000000001;00:00:01;0000001001;  28,34;  1,69903e-07
0000000001;00:00:01;0000001001;  28,36;  1,56654e-07
0000000001;00:00:01;0000001001;  28,38;  1,42061e-07
0000000001;00:00:01;0000001001;  28,40;  1,26124e-07
0000000001;00:00:01;0000001001;  28,42;  1,10590e-07
0000000001;00:00:01;0000001001;  28,44;  9,60240e-08
0000000001;00:00:01;0000001001;  28,46;  8,35540e-08
0000000001;00:00:01;0000001001;  28,48;  7,14600e-08
0000000001;00:00:01;0000001001;  28,50;  6,00110e-08
0000000001;00:00:01;0000001001;  28,52;  4,88049e-08
0000000001;00:00:01;0000001001;  28,54;  3,95330e-08
0000000001;00:00:01;0000001001;  28,56;  3,22768e-08
0000000001;00:00:01;0000001001;  28,58;  2,49668e-08
0000000001;00:00:01;0000001001;  28,60;  1,77105e-08
0000000001;00:00:01;0000001001;  28,62;  1,08306e-08
0000000001;00:00:01;0000001001;  28,64;  7,28311e-09
0000000001;00:00:01;0000001001;  28,66;  5,67061e-09
0000000001;00:00:01;0000001001;  28,68;  5,21374e-09
0000000001;00:00:01;0000001001;  28,70;  4,70311e-09
0000000001;00:00:01;0000001001;  28,72;  4,72999e-09
0000000001;00:00:01;0000001001;  28,74;  4,40749e-09
0000000001;00:00:01;0000001001;  28,76;  4,59561e-09
0000000001;00:00:01;0000001001;  28,78;  4,48811e-09
0000000001;00:00:01;0000001001;  28,80;  4,46124e-09
0000000001;00:00:01;0000001001;  28,82;  4,46124e-09
0000000001;00:00:01;0000001001;  28,84;  4,51499e-09
0000000001;00:00:01;0000001001;  28,86;  4,59561e-09
0000000001;00:00:01;0000001001;  28,88;  4,54186e-09
0000000001;00:00:01;0000001001;  28,90;  4,56874e-09
0000000001;00:00:01;0000001001;  28,92;  4,38061e-09
0000000001;00:00:01;0000001001;  28,94;  4,78374e-09
0000000001;00:00:01;0000001001;  28,96;  4,64936e-09
0000000001;00:00:01;0000001001;  28,98;  4,78374e-09
0000000001;00:00:01;0000001001;  29,00;  4,78374e-09
