0000000151;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";11:17:35
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"mass";26,00;29,00;0,02;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";-40;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Faraday torr"
0000000001;00:00:01;0000001001;  26,00;  4,56874e-10
0000000001;00:00:01;0000001001;  26,02;  6,18124e-10
0000000001;00:00:01;0000001001;  26,04;  1,07499e-09
0000000001;00:00:01;0000001001;  26,06;  8,33123e-10
0000000001;00:00:01;0000001001;  26,08;  7,25623e-10
0000000001;00:00:01;0000001001;  26,10;  8,59998e-10
0000000001;00:00:01;0000001001;  26,12;  1,02124e-09
0000000001;00:00:01;0000001001;  26,14;  1,18249e-09
0000000001;00:00:01;0000001001;  26,16;  8,86873e-10
0000000001;00:00:01;0000001001;  26,18;  9,67490e-10
0000000001;00:00:01;0000001001;  26,20;  8,59998e-10
0000000001;00:00:01;0000001001;  26,22;  1,20937e-09
0000000001;00:00:01;0000001001;  26,24;  1,04812e-09
0000000001;00:00:01;0000001001;  26,26;  1,18249e-09
0000000001;00:00:01;0000001001;  26,28;  9,94370e-10
0000000001;00:00:01;0000001001;  26,30;  1,12874e-09
0000000001;00:00:01;0000001001;  26,32;  1,04812e-09
0000000001;00:00:01;0000001001;  26,34;  1,02124e-09
0000000001;00:00:01;0000001001;  26,36;  1,10187e-09
0000000001;00:00:01;0000001001;  26,38;  1,20937e-09
0000000001;00:00:01;0000001001;  26,40;  1,07499e-09
0000000001;00:00:01;0000001001;  26,42;  9,94370e-10
0000000001;00:00:01;0000001001;  26,44;  1,10187e-09
0000000001;00:00:01;0000001001;  26,46;  1,23624e-09
0000000001;00:00:01;0000001001;  26,48;  1,47812e-09
0000000001;00:00:01;0000001001;  26,50;  1,53187e-09
0000000001;00:00:01;0000001001;  26,52;  1,69312e-09
0000000001;00:00:01;0000001001;  26,54;  1,50499e-09
0000000001;00:00:01;0000001001;  26,56;  1,69312e-09
0000000001;00:00:01;0000001001;  26,58;  1,63937e-09
0000000001;00:00:01;0000001001;  26,60;  1,71999e-09
0000000001;00:00:01;0000001001;  26,62;  1,85437e-09
0000000001;00:00:01;0000001001;  26,64;  2,14999e-09
0000000001;00:00:01;0000001001;  26,66;  2,20374e-09
0000000001;00:00:01;0000001001;  26,68;  2,39187e-09
0000000001;00:00:01;0000001001;  26,70;  2,52624e-09
0000000001;00:00:01;0000001001;  26,72;  2,74124e-09
0000000001;00:00:01;0000001001;  26,74;  2,82187e-09
0000000001;00:00:01;0000001001;  26,76;  2,92937e-09
0000000001;00:00:01;0000001001;  26,78;  3,09062e-09
0000000001;00:00:01;0000001001;  26,80;  3,25186e-09
0000000001;00:00:01;0000001001;  26,82;  3,68186e-09
0000000001;00:00:01;0000001001;  26,84;  3,95061e-09
0000000001;00:00:01;0000001001;  26,86;  4,27311e-09
0000000001;00:00:01;0000001001;  26,88;  4,32686e-09
0000000001;00:00:01;0000001001;  26,90;  4,86436e-09
0000000001;00:00:01;0000001001;  26,92;  5,13311e-09
0000000001;00:00:01;0000001001;  26,94;  5,67061e-09
0000000001;00:00:01;0000001001;  26,96;  5,93936e-09
0000000001;00:00:01;0000001001;  26,98;  6,71873e-09
0000000001;00:00:01;0000001001;  27,00;  7,25623e-09
0000000001;00:00:01;0000001001;  27,02;  8,11620e-09
0000000001;00:00:01;0000001001;  27,04;  8,94930e-09
0000000001;00:00:01;0000001001;  27,06;  1,00243e-08
0000000001;00:00:01;0000001001;  27,08;  1,13681e-08
0000000001;00:00:01;0000001001;  27,10;  1,28193e-08
0000000001;00:00:01;0000001001;  27,12;  1,44318e-08
0000000001;00:00:01;0000001001;  27,14;  1,58831e-08
0000000001;00:00:01;0000001001;  27,16;  1,77643e-08
0000000001;00:00:01;0000001001;  27,18;  1,94574e-08
0000000001;00:00:01;0000001001;  27,20;  2,12312e-08
0000000001;00:00:01;0000001001;  27,22;  2,26824e-08
0000000001;00:00:01;0000001001;  27,24;  2,47518e-08
0000000001;00:00:01;0000001001;  27,26;  2,62299e-08
0000000001;00:00:01;0000001001;  27,28;  2,81112e-08
0000000001;00:00:01;0000001001;  27,30;  3,00999e-08
0000000001;00:00:01;0000001001;  27,32;  3,28412e-08
0000000001;00:00:01;0000001001;  27,34;  3,60661e-08
0000000001;00:00:01;0000001001;  27,36;  3,96674e-08
