0000000101;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";11:32:31
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"mass";27,00;29,00;0,02;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";50;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Faraday torr"
0000000001;00:00:01;0000001001;  27,00;  1,88726e-10
0000000001;00:00:01;0000001001;  27,02;  2,39928e-10
0000000001;00:00:01;0000001001;  27,04;  2,51076e-10
0000000001;00:00:01;0000001001;  27,06;  2,41670e-10
0000000001;00:00:01;0000001001;  27,08;  2,15139e-10
0000000001;00:00:01;0000001001;  27,10;  2,50807e-10
0000000001;00:00:01;0000001001;  27,12;  2,63912e-10
0000000001;00:00:01;0000001001;  27,14;  2,84874e-10
0000000001;00:00:01;0000001001;  27,16;  3,61199e-10
0000000001;00:00:01;0000001001;  27,18;  4,22807e-10
0000000001;00:00:01;0000001001;  27,20;  3,91363e-10
0000000001;00:00:01;0000001001;  27,22;  4,33632e-10
0000000001;00:00:01;0000001001;  27,24;  4,10520e-10
0000000001;00:00:01;0000001001;  27,26;  3,97889e-10
0000000001;00:00:01;0000001001;  27,28;  4,91145e-10
0000000001;00:00:01;0000001001;  27,30;  4,92080e-10
0000000001;00:00:01;0000001001;  27,32;  5,25007e-10
0000000001;00:00:01;0000001001;  27,34;  5,14182e-10
0000000001;00:00:01;0000001001;  27,36;  4,79245e-10
0000000001;00:00:01;0000001001;  27,38;  5,61955e-10
0000000001;00:00:01;0000001001;  27,40;  5,70017e-10
0000000001;00:00:01;0000001001;  27,42;  6,86321e-10
0000000001;00:00:01;0000001001;  27,44;  7,06273e-10
0000000001;00:00:01;0000001001;  27,46;  7,56938e-10
0000000001;00:00:01;0000001001;  27,48;  7,85823e-10
0000000001;00:00:01;0000001001;  27,50;  7,73934e-10
0000000001;00:00:01;0000001001;  27,52;  8,41659e-10
0000000001;00:00:01;0000001001;  27,54;  9,19188e-10
0000000001;00:00:01;0000001001;  27,56;  9,88790e-10
0000000001;00:00:01;0000001001;  27,58;  1,12539e-09
0000000001;00:00:01;0000001001;  27,60;  1,14379e-09
0000000001;00:00:01;0000001001;  27,62;  1,17181e-09
0000000001;00:00:01;0000001001;  27,64;  1,24075e-09
0000000001;00:00:01;0000001001;  27,66;  1,34576e-09
0000000001;00:00:01;0000001001;  27,68;  1,51373e-09
0000000001;00:00:01;0000001001;  27,70;  1,64065e-09
0000000001;00:00:01;0000001001;  27,72;  1,71596e-09
0000000001;00:00:01;0000001001;  27,74;  1,83543e-09
