0000000101;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";11:45:36
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"mass";27,00;29,00;0,02;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";100;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Faraday torr"
0000000001;00:00:01;0000001002;  27,00;  1,05521e-10
0000000001;00:00:01;0000001002;  27,02;  8,83210e-11
0000000001;00:00:01;0000001002;  27,04;  1,02619e-10
0000000001;00:00:01;0000001002;  27,06;  9,57070e-11
0000000001;00:00:01;0000001002;  27,08;  8,56020e-11
0000000001;00:00:01;0000001002;  27,10;  9,99960e-11
0000000001;00:00:01;0000001002;  27,12;  8,12160e-11
0000000001;00:00:01;0000001002;  27,14;  1,21915e-10
0000000001;00:00:01;0000001002;  27,16;  1,28688e-10
0000000001;00:00:01;0000001002;  27,18;  1,05134e-10
0000000001;00:00:01;0000001002;  27,20;  1,19238e-10
0000000001;00:00:01;0000001002;  27,22;  1,32848e-10
0000000001;00:00:01;0000001002;  27,24;  1,34009e-10
0000000001;00:00:01;0000001002;  27,26;  1,48081e-10
0000000001;00:00:01;0000001002;  27,28;  1,72117e-10
0000000001;00:00:01;0000001002;  27,30;  1,87877e-10
0000000001;00:00:01;0000001002;  27,32;  2,07496e-10
0000000001;00:00:01;0000001002;  27,34;  2,36037e-10
0000000001;00:00:01;0000001002;  27,36;  2,50883e-10
0000000001;00:00:01;0000001002;  27,38;  2,71673e-10
0000000001;00:00:01;0000001002;  27,40;  3,00580e-10
0000000001;00:00:01;0000001002;  27,42;  3,12631e-10
0000000001;00:00:01;0000001002;  27,44;  3,10706e-10
0000000001;00:00:01;0000001002;  27,46;  3,17511e-10
0000000001;00:00:01;0000001002;  27,48;  3,19683e-10
0000000001;00:00:01;0000001002;  27,50;  3,05708e-10
0000000001;00:00:01;0000001002;  27,52;  3,10728e-10
0000000001;00:00:01;0000001002;  27,54;  3,31443e-10
0000000001;00:00:01;0000001002;  27,56;  3,55372e-10
0000000001;00:00:01;0000001002;  27,58;  3,70186e-10
0000000001;00:00:01;0000001002;  27,60;  3,94287e-10
0000000001;00:00:01;0000001002;  27,62;  4,46812e-10
0000000001;00:00:01;0000001002;  27,64;  4,44318e-10
0000000001;00:00:01;0000001002;  27,66;  4,81975e-10
0000000001;00:00:01;0000001002;  27,68;  5,36993e-10
0000000001;00:00:01;0000001002;  27,70;  5,69061e-10
0000000001;00:00:01;0000001002;  27,72;  6,43031e-10
0000000001;00:00:01;0000001002;  27,74;  6,69143e-10
0000000001;00:00:01;0000001002;  27,76;  7,26419e-10
0000000001;00:00:01;0000001002;  27,78;  7,29289e-10
0000000001;00:00:01;0000001002;  27,80;  7,81577e-10
0000000001;00:00:01;0000001002;  27,82;  8,01174e-10
0000000001;00:00:01;0000001002;  27,84;  7,93918e-10
0000000001;00:00:01;0000001002;  27,86;  7,71365e-10
0000000001;00:00:01;0000001002;  27,88;  6,89428e-10
0000000001;00:00:01;0000001002;  27,90;  6,18091e-10
0000000001;00:00:01;0000001002;  27,92;  5,52086e-10
0000000001;00:00:01;0000001002;  27,94;  4,96412e-10
0000000001;00:00:01;0000001002;  27,96;  4,10015e-10
0000000001;00:00:01;0000001002;  27,98;  3,73862e-10
0000000001;00:00:01;0000001002;  28,00;  3,38258e-10
0000000001;00:00:01;0000001002;  28,02;  3,33120e-10
0000000001;00:00:01;0000001002;  28,04;  3,24219e-10
0000000001;00:00:01;0000001002;  28,06;  3,11470e-10
0000000001;00:00:01;0000001002;  28,08;  2,93496e-10
0000000001;00:00:01;0000001002;  28,10;  2,60117e-10
0000000001;00:00:01;0000001002;  28,12;  2,31296e-10
0000000001;00:00:01;0000001002;  28,14;  2,40143e-10
0000000001;00:00:01;0000001002;  28,16;  2,32575e-10
0000000001;00:00:01;0000001002;  28,18;  2,51904e-10
0000000001;00:00:01;0000001002;  28,20;  2,58408e-10
0000000001;00:00:01;0000001002;  28,22;  2,41057e-10
0000000001;00:00:01;0000001002;  28,24;  2,49517e-10
0000000001;00:00:01;0000001002;  28,26;  2,43863e-10
0000000001;00:00:01;0000001002;  28,28;  1,85351e-10
0000000001;00:00:01;0000001002;  28,30;  1,26548e-10
0000000001;00:00:01;0000001002;  28,32;  1,10961e-10
0000000001;00:00:01;0000001002;  28,34;  8,25380e-11
0000000001;00:00:01;0000001002;  28,36;  6,79930e-11
0000000001;00:00:01;0000001002;  28,38;  4,97509e-11
0000000001;00:00:01;0000001002;  28,40;  4,17744e-11
0000000001;00:00:01;0000001002;  28,42;  2,73157e-11
0000000001;00:00:01;0000001002;  28,44;  3,67004e-11
0000000001;00:00:01;0000001002;  28,46;  4,41501e-11
0000000001;00:00:01;0000001002;  28,48;  2,35209e-11
0000000001;00:00:01;0000001002;  28,50;  2,40907e-11
0000000001;00:00:01;0000001002;  28,52;  5,32876e-11
0000000001;00:00:01;0000001002;  28,54;  1,83502e-11
0000000001;00:00:01;0000001002;  28,56;  3,89041e-11
0000000001;00:00:01;0000001002;  28,58;  1,58562e-11
0000000001;00:00:01;0000001002;  28,60;  2,12849e-11
0000000001;00:00:01;0000001002;  28,62;  1,71892e-11
0000000001;00:00:01;0000001002;  28,64; -1,80599e-12
0000000001;00:00:01;0000001002;  28,66;  1,84254e-11
0000000001;00:00:01;0000001002;  28,68;  1,65119e-11
0000000001;00:00:01;0000001002;  28,70;  1,86297e-11
0000000001;00:00:01;0000001002;  28,72;  4,32256e-11
0000000001;00:00:01;0000001002;  28,74;  2,35424e-12
0000000001;00:00:01;0000001002;  28,76;  2,39939e-11
0000000001;00:00:01;0000001002;  28,78;  2,65094e-11
0000000001;00:00:01;0000001002;  28,80;  4,17959e-11
0000000001;00:00:01;0000001002;  28,82;  5,25781e-11
0000000001;00:00:01;0000001002;  28,84;  2,42197e-11
0000000001;00:00:01;0000001002;  28,86;  4,09359e-11
0000000001;00:00:01;0000001002;  28,88;  4,16776e-11
0000000001;00:00:01;0000001002;  28,90;  3,89901e-11
0000000001;00:00:01;0000001002;  28,92;  4,75041e-11
0000000001;00:00:01;0000001002;  28,94;  8,56770e-12
0000000001;00:00:01;0000001002;  28,96;  2,92937e-11
0000000001;00:00:01;0000001002;  28,98;  2,37037e-11
0000000001;00:00:01;0000001002;  29,00;  2,92077e-11
