0000000201;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";11:05:27
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"mass";26,00;30,00;0,02;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";-100;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Faraday torr"
0000000001;00:00:01;0000001002;  26,00;  2,31124e-09
0000000001;00:00:01;0000001002;  26,02;  2,49937e-09
0000000001;00:00:01;0000001002;  26,04;  2,47249e-09
0000000001;00:00:01;0000001002;  26,06;  2,47249e-09
0000000001;00:00:01;0000001002;  26,08;  2,79499e-09
0000000001;00:00:01;0000001002;  26,10;  3,09062e-09
0000000001;00:00:01;0000001002;  26,12;  3,38624e-09
0000000001;00:00:01;0000001002;  26,14;  3,49374e-09
0000000001;00:00:01;0000001002;  26,16;  3,76249e-09
0000000001;00:00:01;0000001002;  26,18;  3,81624e-09
0000000001;00:00:01;0000001002;  26,20;  4,24624e-09
0000000001;00:00:01;0000001002;  26,22;  4,40749e-09
0000000001;00:00:01;0000001002;  26,24;  4,99874e-09
0000000001;00:00:01;0000001002;  26,26;  5,34811e-09
0000000001;00:00:01;0000001002;  26,28;  5,91249e-09
0000000001;00:00:01;0000001002;  26,30;  6,28874e-09
0000000001;00:00:01;0000001002;  26,32;  6,85311e-09
0000000001;00:00:01;0000001002;  26,34;  7,60560e-09
0000000001;00:00:01;0000001002;  26,36;  8,35810e-09
0000000001;00:00:01;0000001002;  26,38;  9,27180e-09
0000000001;00:00:01;0000001002;  26,40;  1,03737e-08
0000000001;00:00:01;0000001002;  26,42;  1,18787e-08
0000000001;00:00:01;0000001002;  26,44;  1,28731e-08
0000000001;00:00:01;0000001002;  26,46;  1,41093e-08
0000000001;00:00:01;0000001002;  26,48;  1,54531e-08
0000000001;00:00:01;0000001002;  26,50;  1,68774e-08
0000000001;00:00:01;0000001002;  26,52;  1,81405e-08
0000000001;00:00:01;0000001002;  26,54;  1,91618e-08
0000000001;00:00:01;0000001002;  26,56;  1,99949e-08
0000000001;00:00:01;0000001002;  26,58;  2,09355e-08
0000000001;00:00:01;0000001002;  26,60;  2,21449e-08
0000000001;00:00:01;0000001002;  26,62;  2,31124e-08
0000000001;00:00:01;0000001002;  26,64;  2,42412e-08
0000000001;00:00:01;0000001002;  26,66;  2,51012e-08
0000000001;00:00:01;0000001002;  26,68;  2,67943e-08
0000000001;00:00:01;0000001002;  26,70;  2,82187e-08
0000000001;00:00:01;0000001002;  26,72;  3,04224e-08
0000000001;00:00:01;0000001002;  26,74;  3,26530e-08
0000000001;00:00:01;0000001002;  26,76;  3,51793e-08
0000000001;00:00:01;0000001002;  26,78;  3,78399e-08
0000000001;00:00:01;0000001002;  26,80;  4,11455e-08
0000000001;00:00:01;0000001002;  26,82;  4,56336e-08
0000000001;00:00:01;0000001002;  26,84;  5,05517e-08
0000000001;00:00:01;0000001002;  26,86;  5,64911e-08
0000000001;00:00:01;0000001002;  26,88;  6,38810e-08
0000000001;00:00:01;0000001002;  26,90;  7,29650e-08
0000000001;00:00:01;0000001002;  26,92;  8,32310e-08
0000000001;00:00:01;0000001002;  26,94;  9,50830e-08
0000000001;00:00:01;0000001002;  26,96;  1,06935e-07
0000000001;00:00:01;0000001002;  26,98;  1,21636e-07
0000000001;00:00:01;0000001002;  27,00;  1,37895e-07
0000000001;00:00:01;0000001002;  27,02;  1,56681e-07
0000000001;00:00:01;0000001002;  27,04;  1,76622e-07
0000000001;00:00:01;0000001002;  27,06;  1,96617e-07
0000000001;00:00:01;0000001002;  27,08;  2,19702e-07
0000000001;00:00:01;0000001002;  27,10;  2,44347e-07
0000000001;00:00:01;0000001002;  27,12;  2,70308e-07
0000000001;00:00:01;0000001002;  27,14;  2,95490e-07
0000000001;00:00:01;0000001002;  27,16;  3,19220e-07
0000000001;00:00:01;0000001002;  27,18;  3,43623e-07
0000000001;00:00:01;0000001002;  27,20;  3,68079e-07
0000000001;00:00:01;0000001002;  27,22;  3,91299e-07
0000000001;00:00:01;0000001002;  27,24;  4,13095e-07
0000000001;00:00:01;0000001002;  27,26;  4,32014e-07
0000000001;00:00:01;0000001002;  27,28;  4,51848e-07
0000000001;00:00:01;0000001002;  27,30;  4,70446e-07
0000000001;00:00:01;0000001002;  27,32;  4,88532e-07
0000000001;00:00:01;0000001002;  27,34;  5,05571e-07
0000000001;00:00:01;0000001002;  27,36;  5,20245e-07
0000000001;00:00:01;0000001002;  27,38;  5,34166e-07
0000000001;00:00:01;0000001002;  27,40;  5,46851e-07
0000000001;00:00:01;0000001002;  27,42;  5,58972e-07
0000000001;00:00:01;0000001002;  27,44;  5,69453e-07
0000000001;00:00:01;0000001002;  27,46;  5,77865e-07
0000000001;00:00:01;0000001002;  27,48;  5,85578e-07
0000000001;00:00:01;0000001002;  27,50;  5,92673e-07
0000000001;00:00:01;0000001002;  27,52;  5,98774e-07
0000000001;00:00:01;0000001002;  27,54;  6,03880e-07
0000000001;00:00:01;0000001002;  27,56;  6,08314e-07
0000000001;00:00:01;0000001002;  27,58;  6,12265e-07
0000000001;00:00:01;0000001002;  27,60;  6,14576e-07
0000000001;00:00:01;0000001002;  27,62;  6,15114e-07
0000000001;00:00:01;0000001002;  27,64;  6,16269e-07
0000000001;00:00:01;0000001002;  27,66;  6,16296e-07
0000000001;00:00:01;0000001002;  27,68;  6,15087e-07
0000000001;00:00:01;0000001002;  27,70;  6,13501e-07
0000000001;00:00:01;0000001002;  27,72;  6,11996e-07
0000000001;00:00:01;0000001002;  27,74;  6,10115e-07
0000000001;00:00:01;0000001002;  27,76;  6,07938e-07
0000000001;00:00:01;0000001002;  27,78;  6,04149e-07
0000000001;00:00:01;0000001002;  27,80;  6,00520e-07
0000000001;00:00:01;0000001002;  27,82;  5,96194e-07
0000000001;00:00:01;0000001002;  27,84;  5,91356e-07
0000000001;00:00:01;0000001002;  27,86;  5,86384e-07
0000000001;00:00:01;0000001002;  27,88;  5,79128e-07
0000000001;00:00:01;0000001002;  27,90;  5,71549e-07
0000000001;00:00:01;0000001002;  27,92;  5,63272e-07
0000000001;00:00:01;0000001002;  27,94;  5,54645e-07
