0000000451;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";14:19:54
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Total";"mass";10,00;50,00;1,00;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";18,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Total torr"
0000000006;00:00:32;0000032445;  23,00;  8,17850e-08
0000000006;00:00:32;0000032445;  24,00;  8,17530e-08
0000000006;00:00:32;0000032445;  25,00;  8,17640e-08
0000000006;00:00:32;0000032445;  26,00;  8,17750e-08
0000000006;00:00:32;0000032445;  27,00;  8,17320e-08
0000000006;00:00:32;0000032445;  28,00;  8,17750e-08
0000000006;00:00:32;0000032445;  29,00;  8,18070e-08
0000000006;00:00:32;0000032445;  30,00;  8,17320e-08
0000000006;00:00:32;0000032445;  31,00;  8,18070e-08
0000000006;00:00:32;0000032445;  32,00;  8,18070e-08
0000000006;00:00:32;0000032445;  33,00;  8,17320e-08
0000000006;00:00:32;0000032445;  34,00;  8,18180e-08
0000000006;00:00:32;0000032445;  35,00;  8,20760e-08
0000000006;00:00:32;0000032445;  36,00;  8,17320e-08
0000000006;00:00:32;0000032445;  37,00;  8,18180e-08
0000000006;00:00:32;0000032445;  38,00;  8,17850e-08
0000000006;00:00:32;0000032445;  39,00;  8,17750e-08
0000000006;00:00:32;0000032445;  40,00;  8,17640e-08
0000000006;00:00:32;0000032445;  41,00;  8,18180e-08
0000000006;00:00:32;0000032445;  42,00;  8,17960e-08
0000000006;00:00:32;0000032445;  43,00;  8,18070e-08
0000000006;00:00:32;0000032445;  44,00;  8,18180e-08
0000000006;00:00:32;0000032445;  45,00;  8,17420e-08
0000000006;00:00:32;0000032445;  46,00;  8,17530e-08
0000000006;00:00:32;0000032445;  47,00;  8,18070e-08
0000000006;00:00:32;0000032445;  48,00;  8,17420e-08
0000000006;00:00:32;0000032445;  49,00;  8,18390e-08
0000000006;00:00:32;0000032445;  50,00;  8,17850e-08
0000000007;00:00:39;0000039329;  10,00;  8,06890e-08
0000000007;00:00:39;0000039329;  11,00;  8,14520e-08
0000000007;00:00:39;0000039329;  12,00;  8,16240e-08
0000000007;00:00:39;0000039329;  13,00;  8,16460e-08
0000000007;00:00:39;0000039329;  14,00;  8,16780e-08
0000000007;00:00:39;0000039329;  15,00;  8,16890e-08
0000000007;00:00:39;0000039329;  16,00;  8,16780e-08
0000000007;00:00:39;0000039329;  17,00;  8,16670e-08
0000000007;00:00:39;0000039329;  18,00;  8,17320e-08
0000000007;00:00:39;0000039329;  19,00;  8,17320e-08
0000000007;00:00:39;0000039329;  20,00;  8,16990e-08
0000000007;00:00:39;0000039329;  21,00;  8,17640e-08
0000000007;00:00:39;0000039329;  22,00;  8,17640e-08
0000000007;00:00:39;0000039329;  23,00;  8,17320e-08
0000000007;00:00:39;0000039329;  24,00;  8,17640e-08
0000000007;00:00:39;0000039329;  25,00;  8,17530e-08
0000000007;00:00:39;0000039329;  26,00;  8,17750e-08
0000000007;00:00:39;0000039329;  27,00;  8,17960e-08
0000000007;00:00:39;0000039329;  28,00;  8,17420e-08
0000000007;00:00:39;0000039329;  29,00;  8,17850e-08
0000000007;00:00:39;0000039329;  30,00;  8,17960e-08
0000000007;00:00:39;0000039329;  31,00;  8,17960e-08
0000000007;00:00:39;0000039329;  32,00;  8,17750e-08
0000000007;00:00:39;0000039329;  33,00;  8,18070e-08
0000000007;00:00:39;0000039329;  34,00;  8,18280e-08
0000000007;00:00:39;0000039329;  35,00;  8,17750e-08
0000000007;00:00:39;0000039329;  36,00;  8,18390e-08
0000000007;00:00:39;0000039329;  37,00;  8,17850e-08
0000000007;00:00:39;0000039329;  38,00;  8,17530e-08
0000000007;00:00:39;0000039329;  39,00;  8,18500e-08
0000000007;00:00:39;0000039329;  40,00;  8,17420e-08
0000000007;00:00:39;0000039329;  41,00;  8,17850e-08
0000000007;00:00:39;0000039329;  42,00;  8,18180e-08
0000000007;00:00:39;0000039329;  43,00;  8,17850e-08
0000000007;00:00:39;0000039329;  44,00;  8,18280e-08
0000000007;00:00:39;0000039329;  45,00;  8,17960e-08
0000000007;00:00:39;0000039329;  46,00;  8,17640e-08
0000000007;00:00:39;0000039329;  47,00;  8,18070e-08
0000000007;00:00:39;0000039329;  48,00;  8,18180e-08
0000000007;00:00:39;0000039329;  49,00;  8,18280e-08
0000000007;00:00:39;0000039329;  50,00;  8,17850e-08
0000000008;00:00:46;0000046213;  10,00;  8,07860e-08
0000000008;00:00:46;0000046213;  11,00;  8,16350e-08
0000000008;00:00:46;0000046213;  12,00;  8,16560e-08
0000000008;00:00:46;0000046213;  13,00;  8,17530e-08
0000000008;00:00:46;0000046213;  14,00;  8,17640e-08
0000000008;00:00:46;0000046213;  15,00;  8,17100e-08
0000000008;00:00:46;0000046213;  16,00;  8,18280e-08
0000000008;00:00:46;0000046213;  17,00;  8,18180e-08
0000000008;00:00:46;0000046213;  18,00;  8,17850e-08
0000000008;00:00:46;0000046213;  19,00;  8,18930e-08
0000000008;00:00:46;0000046213;  20,00;  8,18610e-08
0000000008;00:00:46;0000046213;  21,00;  8,18710e-08
0000000008;00:00:46;0000046213;  22,00;  8,18610e-08
0000000008;00:00:46;0000046213;  23,00;  8,18710e-08
0000000008;00:00:46;0000046213;  24,00;  8,18500e-08
0000000008;00:00:46;0000046213;  25,00;  8,18930e-08
0000000008;00:00:46;0000046213;  26,00;  8,19040e-08
0000000008;00:00:46;0000046213;  27,00;  8,18390e-08
0000000008;00:00:46;0000046213;  28,00;  8,19040e-08
0000000008;00:00:46;0000046213;  29,00;  8,18710e-08
0000000008;00:00:46;0000046213;  30,00;  8,18500e-08
0000000008;00:00:46;0000046213;  31,00;  8,19470e-08
0000000008;00:00:46;0000046213;  32,00;  8,19040e-08
0000000008;00:00:46;0000046213;  33,00;  8,19140e-08
0000000008;00:00:46;0000046213;  34,00;  8,19570e-08
0000000008;00:00:46;0000046213;  35,00;  8,18820e-08
0000000008;00:00:46;0000046213;  36,00;  8,19360e-08
0000000008;00:00:46;0000046213;  37,00;  8,19250e-08
0000000008;00:00:46;0000046213;  38,00;  8,19040e-08
0000000008;00:00:46;0000046213;  39,00;  8,19140e-08
0000000008;00:00:46;0000046213;  40,00;  8,19250e-08
0000000008;00:00:46;0000046213;  41,00;  8,19040e-08
0000000008;00:00:46;0000046213;  42,00;  8,18500e-08
0000000008;00:00:46;0000046213;  43,00;  8,19250e-08
0000000008;00:00:46;0000046213;  44,00;  8,18710e-08
0000000008;00:00:46;0000046213;  45,00;  8,19250e-08
0000000008;00:00:46;0000046213;  46,00;  8,19570e-08
0000000008;00:00:46;0000046213;  47,00;  8,18610e-08
0000000008;00:00:46;0000046213;  48,00;  8,18930e-08
0000000008;00:00:46;0000046213;  49,00;  8,19360e-08
0000000008;00:00:46;0000046213;  50,00;  8,18710e-08
0000000009;00:00:53;0000053097;  10,00;  8,07960e-08
0000000009;00:00:53;0000053097;  11,00;  8,16240e-08
0000000009;00:00:53;0000053097;  12,00;  8,16890e-08
0000000009;00:00:53;0000053097;  13,00;  8,17320e-08
0000000009;00:00:53;0000053097;  14,00;  8,17640e-08
0000000009;00:00:53;0000053097;  15,00;  8,17850e-08
0000000009;00:00:53;0000053097;  16,00;  8,17530e-08
0000000009;00:00:53;0000053097;  17,00;  8,17960e-08
0000000009;00:00:53;0000053097;  18,00;  8,18280e-08
