0000000533;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";14:19:13
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Total";"mass";10,00;50,00;1,00;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";18,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Total torr"
0000000005;00:00:04;0000004623;  11,00;  1,11127e-07
0000000005;00:00:04;0000004623;  12,00;  1,10926e-07
0000000005;00:00:04;0000004623;  13,00;  1,10658e-07
0000000005;00:00:04;0000004623;  14,00;  1,09986e-07
0000000005;00:00:04;0000004623;  15,00;  1,10792e-07
0000000005;00:00:04;0000004623;  16,00;  1,10658e-07
0000000005;00:00:04;0000004623;  17,00;  1,10456e-07
0000000005;00:00:04;0000004623;  18,00;  1,10590e-07
0000000005;00:00:04;0000004623;  19,00;  1,10658e-07
0000000005;00:00:04;0000004623;  20,00;  1,10321e-07
0000000005;00:00:04;0000004623;  21,00;  1,10658e-07
0000000005;00:00:04;0000004623;  22,00;  1,10321e-07
0000000005;00:00:04;0000004623;  23,00;  1,10052e-07
0000000005;00:00:04;0000004623;  24,00;  1,10859e-07
0000000005;00:00:04;0000004623;  25,00;  1,10792e-07
0000000005;00:00:04;0000004623;  26,00;  1,10859e-07
0000000005;00:00:04;0000004623;  27,00;  1,10926e-07
0000000005;00:00:04;0000004623;  28,00;  1,10523e-07
0000000005;00:00:04;0000004623;  29,00;  1,10926e-07
0000000005;00:00:04;0000004623;  30,00;  1,11262e-07
0000000005;00:00:04;0000004623;  31,00;  1,10389e-07
0000000005;00:00:04;0000004623;  32,00;  1,11127e-07
0000000005;00:00:04;0000004623;  33,00;  1,10859e-07
0000000005;00:00:04;0000004623;  34,00;  1,10859e-07
0000000005;00:00:04;0000004623;  35,00;  1,10926e-07
0000000005;00:00:04;0000004623;  36,00;  1,10859e-07
0000000005;00:00:04;0000004623;  37,00;  1,10926e-07
0000000005;00:00:04;0000004623;  38,00;  1,10859e-07
0000000005;00:00:04;0000004623;  39,00;  1,10926e-07
0000000005;00:00:04;0000004623;  40,00;  1,11330e-07
0000000005;00:00:04;0000004623;  41,00;  1,10926e-07
0000000005;00:00:04;0000004623;  42,00;  1,10658e-07
0000000005;00:00:04;0000004623;  43,00;  1,11195e-07
0000000005;00:00:04;0000004623;  44,00;  1,10724e-07
0000000005;00:00:04;0000004623;  45,00;  1,10658e-07
0000000005;00:00:04;0000004623;  46,00;  1,10926e-07
0000000005;00:00:04;0000004623;  47,00;  1,11396e-07
0000000005;00:00:04;0000004623;  48,00;  1,10724e-07
0000000005;00:00:04;0000004623;  49,00;  1,10590e-07
0000000005;00:00:04;0000004623;  50,00;  1,11061e-07
0000000006;00:00:05;0000005529;  10,00;  1,10522e-07
0000000006;00:00:05;0000005529;  11,00;  1,10522e-07
0000000006;00:00:05;0000005529;  12,00;  1,11262e-07
0000000006;00:00:05;0000005529;  13,00;  1,10859e-07
0000000006;00:00:05;0000005529;  14,00;  1,10859e-07
0000000006;00:00:05;0000005529;  15,00;  1,10859e-07
0000000006;00:00:05;0000005529;  16,00;  1,10859e-07
0000000006;00:00:05;0000005529;  17,00;  1,10859e-07
0000000006;00:00:05;0000005529;  18,00;  1,10859e-07
0000000006;00:00:05;0000005529;  19,00;  1,10859e-07
0000000006;00:00:05;0000005529;  20,00;  1,10925e-07
0000000006;00:00:05;0000005529;  21,00;  1,10791e-07
0000000006;00:00:05;0000005529;  22,00;  1,10791e-07
0000000006;00:00:05;0000005529;  23,00;  1,10993e-07
0000000006;00:00:05;0000005529;  24,00;  1,11194e-07
0000000006;00:00:05;0000005529;  25,00;  1,10993e-07
0000000006;00:00:05;0000005529;  26,00;  1,10993e-07
0000000006;00:00:05;0000005529;  27,00;  1,11060e-07
0000000006;00:00:05;0000005529;  28,00;  1,11597e-07
0000000006;00:00:05;0000005529;  29,00;  1,11060e-07
0000000006;00:00:05;0000005529;  30,00;  1,10859e-07
0000000006;00:00:05;0000005529;  31,00;  1,10859e-07
0000000006;00:00:05;0000005529;  32,00;  1,10724e-07
0000000006;00:00:05;0000005529;  33,00;  1,10791e-07
0000000006;00:00:05;0000005529;  34,00;  1,11194e-07
0000000006;00:00:05;0000005529;  35,00;  1,11531e-07
0000000006;00:00:05;0000005529;  36,00;  1,11396e-07
0000000006;00:00:05;0000005529;  37,00;  1,11262e-07
0000000006;00:00:05;0000005529;  38,00;  1,10791e-07
0000000006;00:00:05;0000005529;  39,00;  1,11328e-07
0000000006;00:00:05;0000005529;  40,00;  1,11531e-07
0000000006;00:00:05;0000005529;  41,00;  1,11262e-07
0000000006;00:00:05;0000005529;  42,00;  1,10993e-07
0000000006;00:00:05;0000005529;  43,00;  1,10859e-07
0000000006;00:00:05;0000005529;  44,00;  1,11262e-07
0000000006;00:00:05;0000005529;  45,00;  1,11262e-07
0000000006;00:00:05;0000005529;  46,00;  1,10724e-07
0000000006;00:00:05;0000005529;  47,00;  1,11597e-07
0000000006;00:00:05;0000005529;  48,00;  1,11060e-07
0000000006;00:00:05;0000005529;  49,00;  1,11127e-07
0000000006;00:00:05;0000005529;  50,00;  1,11127e-07
0000000007;00:00:06;0000006413;  10,00;  1,10456e-07
0000000007;00:00:06;0000006413;  11,00;  1,11194e-07
0000000007;00:00:06;0000006413;  12,00;  1,11328e-07
0000000007;00:00:06;0000006413;  13,00;  1,11194e-07
0000000007;00:00:06;0000006413;  14,00;  1,10859e-07
0000000007;00:00:06;0000006413;  15,00;  1,10925e-07
0000000007;00:00:06;0000006413;  16,00;  1,11060e-07
0000000007;00:00:06;0000006413;  17,00;  1,11799e-07
0000000007;00:00:06;0000006413;  18,00;  1,11060e-07
0000000007;00:00:06;0000006413;  19,00;  1,11262e-07
0000000007;00:00:06;0000006413;  20,00;  1,11396e-07
0000000007;00:00:06;0000006413;  21,00;  1,11194e-07
0000000007;00:00:06;0000006413;  22,00;  1,11060e-07
0000000007;00:00:06;0000006413;  23,00;  1,11396e-07
0000000007;00:00:06;0000006413;  24,00;  1,11328e-07
0000000007;00:00:06;0000006413;  25,00;  1,11463e-07
0000000007;00:00:06;0000006413;  26,00;  1,11060e-07
0000000007;00:00:06;0000006413;  27,00;  1,11328e-07
0000000007;00:00:06;0000006413;  28,00;  1,11328e-07
0000000007;00:00:06;0000006413;  29,00;  1,11328e-07
0000000007;00:00:06;0000006413;  30,00;  1,10859e-07
0000000007;00:00:06;0000006413;  31,00;  1,10791e-07
0000000007;00:00:06;0000006413;  32,00;  1,11934e-07
0000000007;00:00:06;0000006413;  33,00;  1,11127e-07
0000000007;00:00:06;0000006413;  34,00;  1,11194e-07
0000000007;00:00:06;0000006413;  35,00;  1,11262e-07
0000000007;00:00:06;0000006413;  36,00;  1,11665e-07
0000000007;00:00:06;0000006413;  37,00;  1,11531e-07
0000000007;00:00:06;0000006413;  38,00;  1,11194e-07
0000000007;00:00:06;0000006413;  39,00;  1,11194e-07
0000000007;00:00:06;0000006413;  40,00;  1,11262e-07
0000000007;00:00:06;0000006413;  41,00;  1,11127e-07
0000000007;00:00:06;0000006413;  42,00;  1,11597e-07
0000000007;00:00:06;0000006413;  43,00;  1,11127e-07
0000000007;00:00:06;0000006413;  44,00;  1,11799e-07
0000000007;00:00:06;0000006413;  45,00;  1,11531e-07
0000000007;00:00:06;0000006413;  46,00;  1,10925e-07
0000000007;00:00:06;0000006413;  47,00;  1,11396e-07
0000000007;00:00:06;0000006413;  48,00;  1,11597e-07
0000000007;00:00:06;0000006413;  49,00;  1,11531e-07
0000000007;00:00:06;0000006413;  50,00;  1,11194e-07
0000000008;00:00:07;0000007320;  10,00;  1,11463e-07
0000000008;00:00:07;0000007320;  11,00;  1,10925e-07
0000000008;00:00:07;0000007320;  12,00;  1,10993e-07
0000000008;00:00:07;0000007320;  13,00;  1,11396e-07
0000000008;00:00:07;0000007320;  14,00;  1,11396e-07
0000000008;00:00:07;0000007320;  15,00;  1,11597e-07
0000000008;00:00:07;0000007320;  16,00;  1,11665e-07
0000000008;00:00:07;0000007320;  17,00;  1,11396e-07
0000000008;00:00:07;0000007320;  18,00;  1,11396e-07
0000000008;00:00:07;0000007320;  19,00;  1,11060e-07
0000000008;00:00:07;0000007320;  20,00;  1,11396e-07
0000000008;00:00:07;0000007320;  21,00;  1,11665e-07
0000000008;00:00:07;0000007320;  22,00;  1,11396e-07
0000000008;00:00:07;0000007320;  23,00;  1,11396e-07
0000000008;00:00:07;0000007320;  24,00;  1,11799e-07
0000000008;00:00:07;0000007320;  25,00;  1,11732e-07
0000000008;00:00:07;0000007320;  26,00;  1,11665e-07
0000000008;00:00:07;0000007320;  27,00;  1,11531e-07
0000000008;00:00:07;0000007320;  28,00;  1,11463e-07
0000000008;00:00:07;0000007320;  29,00;  1,12202e-07
0000000008;00:00:07;0000007320;  30,00;  1,11328e-07
0000000008;00:00:07;0000007320;  31,00;  1,11262e-07
0000000008;00:00:07;0000007320;  32,00;  1,11799e-07
0000000008;00:00:07;0000007320;  33,00;  1,11665e-07
0000000008;00:00:07;0000007320;  34,00;  1,11866e-07
0000000008;00:00:07;0000007320;  35,00;  1,12202e-07
0000000008;00:00:07;0000007320;  36,00;  1,11396e-07
0000000008;00:00:07;0000007320;  37,00;  1,11531e-07
0000000008;00:00:07;0000007320;  38,00;  1,11732e-07
0000000008;00:00:07;0000007320;  39,00;  1,11665e-07
0000000008;00:00:07;0000007320;  40,00;  1,12000e-07
0000000008;00:00:07;0000007320;  41,00;  1,11531e-07
0000000008;00:00:07;0000007320;  42,00;  1,11262e-07
0000000008;00:00:07;0000007320;  43,00;  1,11328e-07
0000000008;00:00:07;0000007320;  44,00;  1,11531e-07
0000000008;00:00:07;0000007320;  45,00;  1,11799e-07
0000000008;00:00:07;0000007320;  46,00;  1,11732e-07
0000000008;00:00:07;0000007320;  47,00;  1,11463e-07
0000000008;00:00:07;0000007320;  48,00;  1,12068e-07
0000000008;00:00:07;0000007320;  49,00;  1,11934e-07
0000000008;00:00:07;0000007320;  50,00;  1,12000e-07
0000000009;00:00:08;0000008225;  10,00;  1,11060e-07
0000000009;00:00:08;0000008225;  11,00;  1,11127e-07
0000000009;00:00:08;0000008225;  12,00;  1,10993e-07
0000000009;00:00:08;0000008225;  13,00;  1,11665e-07
0000000009;00:00:08;0000008225;  14,00;  1,11262e-07
0000000009;00:00:08;0000008225;  15,00;  1,11463e-07
0000000009;00:00:08;0000008225;  16,00;  1,10993e-07
0000000009;00:00:08;0000008225;  17,00;  1,11934e-07
0000000009;00:00:08;0000008225;  18,00;  1,10993e-07
0000000009;00:00:08;0000008225;  19,00;  1,11799e-07
0000000009;00:00:08;0000008225;  20,00;  1,11396e-07
0000000009;00:00:08;0000008225;  21,00;  1,11396e-07
0000000009;00:00:08;0000008225;  22,00;  1,11127e-07
0000000009;00:00:08;0000008225;  23,00;  1,11194e-07
0000000009;00:00:08;0000008225;  24,00;  1,11463e-07
0000000009;00:00:08;0000008225;  25,00;  1,11665e-07
0000000009;00:00:08;0000008225;  26,00;  1,11194e-07
0000000009;00:00:08;0000008225;  27,00;  1,11328e-07
0000000009;00:00:08;0000008225;  28,00;  1,11799e-07
0000000009;00:00:08;0000008225;  29,00;  1,11463e-07
0000000009;00:00:08;0000008225;  30,00;  1,11127e-07
0000000009;00:00:08;0000008225;  31,00;  1,11597e-07
0000000009;00:00:08;0000008225;  32,00;  1,12135e-07
0000000009;00:00:08;0000008225;  33,00;  1,11597e-07
0000000009;00:00:08;0000008225;  34,00;  1,10993e-07
0000000009;00:00:08;0000008225;  35,00;  1,10859e-07
0000000009;00:00:08;0000008225;  36,00;  1,11597e-07
0000000009;00:00:08;0000008225;  37,00;  1,11463e-07
0000000009;00:00:08;0000008225;  38,00;  1,11127e-07
0000000009;00:00:08;0000008225;  39,00;  1,11194e-07
0000000009;00:00:08;0000008225;  40,00;  1,11597e-07
0000000009;00:00:08;0000008225;  41,00;  1,11328e-07
0000000009;00:00:08;0000008225;  42,00;  1,10993e-07
0000000009;00:00:08;0000008225;  43,00;  1,11531e-07
0000000009;00:00:08;0000008225;  44,00;  1,11127e-07
0000000009;00:00:08;0000008225;  45,00;  1,11799e-07
0000000009;00:00:08;0000008225;  46,00;  1,11531e-07
0000000009;00:00:08;0000008225;  47,00;  1,11396e-07
0000000009;00:00:08;0000008225;  48,00;  1,11732e-07
0000000009;00:00:08;0000008225;  49,00;  1,11799e-07
0000000009;00:00:08;0000008225;  50,00;  1,11597e-07
0000000010;00:00:09;0000009131;  10,00;  1,11127e-07
0000000010;00:00:09;0000009131;  11,00;  1,11866e-07
0000000010;00:00:09;0000009131;  12,00;  1,11328e-07
0000000010;00:00:09;0000009131;  13,00;  1,11396e-07
0000000010;00:00:09;0000009131;  14,00;  1,12068e-07
0000000010;00:00:09;0000009131;  15,00;  1,11060e-07
0000000010;00:00:09;0000009131;  16,00;  1,12135e-07
0000000010;00:00:09;0000009131;  17,00;  1,11597e-07
0000000010;00:00:09;0000009131;  18,00;  1,11531e-07
0000000010;00:00:09;0000009131;  19,00;  1,11396e-07
0000000010;00:00:09;0000009131;  20,00;  1,11531e-07
0000000010;00:00:09;0000009131;  21,00;  1,12068e-07
0000000010;00:00:09;0000009131;  22,00;  1,11732e-07
0000000010;00:00:09;0000009131;  23,00;  1,11732e-07
0000000010;00:00:09;0000009131;  24,00;  1,12269e-07
0000000010;00:00:09;0000009131;  25,00;  1,11732e-07
0000000010;00:00:09;0000009131;  26,00;  1,11665e-07
0000000010;00:00:09;0000009131;  27,00;  1,11934e-07
0000000010;00:00:09;0000009131;  28,00;  1,11665e-07
0000000010;00:00:09;0000009131;  29,00;  1,12403e-07
0000000010;00:00:09;0000009131;  30,00;  1,11531e-07
0000000010;00:00:09;0000009131;  31,00;  1,11328e-07
0000000010;00:00:09;0000009131;  32,00;  1,11665e-07
0000000010;00:00:09;0000009131;  33,00;  1,12269e-07
0000000010;00:00:09;0000009131;  34,00;  1,11328e-07
0000000010;00:00:09;0000009131;  35,00;  1,11597e-07
0000000010;00:00:09;0000009131;  36,00;  1,11597e-07
0000000010;00:00:09;0000009131;  37,00;  1,11799e-07
0000000010;00:00:09;0000009131;  38,00;  1,11866e-07
0000000010;00:00:09;0000009131;  39,00;  1,11732e-07
0000000010;00:00:09;0000009131;  40,00;  1,11799e-07
0000000010;00:00:09;0000009131;  41,00;  1,11934e-07
0000000010;00:00:09;0000009131;  42,00;  1,11463e-07
0000000010;00:00:09;0000009131;  43,00;  1,11799e-07
0000000010;00:00:09;0000009131;  44,00;  1,12135e-07
0000000010;00:00:09;0000009131;  45,00;  1,11866e-07
0000000010;00:00:09;0000009131;  46,00;  1,11799e-07
0000000010;00:00:09;0000009131;  47,00;  1,11799e-07
0000000010;00:00:09;0000009131;  48,00;  1,12135e-07
0000000010;00:00:09;0000009131;  49,00;  1,11799e-07
0000000010;00:00:09;0000009131;  50,00;  1,11597e-07
0000000011;00:00:10;0000010036;  10,00;  1,10522e-07
0000000011;00:00:10;0000010036;  11,00;  1,10522e-07
0000000011;00:00:10;0000010036;  12,00;  1,10321e-07
0000000011;00:00:10;0000010036;  13,00;  1,10925e-07
0000000011;00:00:10;0000010036;  14,00;  1,10321e-07
0000000011;00:00:10;0000010036;  15,00;  1,10925e-07
0000000011;00:00:10;0000010036;  16,00;  1,10522e-07
0000000011;00:00:10;0000010036;  17,00;  1,10657e-07
0000000011;00:00:10;0000010036;  18,00;  1,10657e-07
0000000011;00:00:10;0000010036;  19,00;  1,10724e-07
0000000011;00:00:10;0000010036;  20,00;  1,10791e-07
0000000011;00:00:10;0000010036;  21,00;  1,10925e-07
0000000011;00:00:10;0000010036;  22,00;  1,11194e-07
0000000011;00:00:10;0000010036;  23,00;  1,10522e-07
0000000011;00:00:10;0000010036;  24,00;  1,11194e-07
0000000011;00:00:10;0000010036;  25,00;  1,10993e-07
0000000011;00:00:10;0000010036;  26,00;  1,10657e-07
0000000011;00:00:10;0000010036;  27,00;  1,10590e-07
0000000011;00:00:10;0000010036;  28,00;  1,11060e-07
0000000011;00:00:10;0000010036;  29,00;  1,10925e-07
0000000011;00:00:10;0000010036;  30,00;  1,09784e-07
0000000011;00:00:10;0000010036;  31,00;  1,11665e-07
0000000011;00:00:10;0000010036;  32,00;  1,10388e-07
0000000011;00:00:10;0000010036;  33,00;  1,10388e-07
0000000011;00:00:10;0000010036;  34,00;  1,11799e-07
0000000011;00:00:10;0000010036;  35,00;  1,10253e-07
0000000011;00:00:10;0000010036;  36,00;  1,10724e-07
0000000011;00:00:10;0000010036;  37,00;  1,11127e-07
0000000011;00:00:10;0000010036;  38,00;  1,10859e-07
0000000011;00:00:10;0000010036;  39,00;  1,10724e-07
