584136.000000	5.332031
584137.000000	5.683594
584138.000000	7.148437
584139.000000	7.187500
584140.000000	7.187500
584141.000000	6.640625
584142.000000	2.929687
584143.000000	3.339844
584144.000000	3.320312
584145.000000	3.339844
584146.000000	3.359375
584147.000000	3.300781
584148.000000	3.281250
584149.000000	3.222656
584150.000000	3.046875
584151.000000	3.007812
584152.000000	2.851562
584153.000000	2.812500
584154.000000	2.773437
584155.000000	2.792969
584156.000000	2.910156
584157.000000	2.949219
584158.000000	3.027344
584159.000000	3.144531
584160.000000	3.300781
584161.000000	3.378906
584162.000000	3.398437
584163.000000	3.300781
584164.000000	3.144531
584165.000000	3.085937
584166.000000	2.988281
584167.000000	3.007812
584168.000000	3.007812
584169.000000	3.164062
584170.000000	3.359375
584171.000000	3.515625
584172.000000	3.574219
584173.000000	3.535156
584174.000000	3.378906
584175.000000	3.203125
584176.000000	3.046875
584177.000000	3.066406
584178.000000	3.046875
584179.000000	3.046875
584180.000000	3.222656
584181.000000	3.359375
584182.000000	3.378906
584183.000000	3.339844
584184.000000	3.261719
584185.000000	3.046875
584186.000000	2.832031
584187.000000	2.910156
584188.000000	3.144531
584189.000000	3.281250
584190.000000	3.339844
584191.000000	3.203125
584192.000000	2.968750
584193.000000	2.890625
584194.000000	3.007812
584195.000000	3.222656
584196.000000	3.437500
584197.000000	3.496094
584198.000000	3.339844
584199.000000	3.125000
584200.000000	3.066406
584201.000000	3.183594
584202.000000	3.437500
584203.000000	3.632812
584204.000000	3.535156
584205.000000	3.378906
584206.000000	3.183594
584207.000000	3.242187
584208.000000	3.535156
584209.000000	3.671875
584210.000000	3.554687
584211.000000	3.261719
584212.000000	3.183594
584213.000000	3.398437
584214.000000	3.632812
584215.000000	3.437500
584216.000000	3.164062
584217.000000	3.066406
584218.000000	3.378906
584219.000000	3.574219
584220.000000	3.457031
584221.000000	3.164062
584222.000000	3.007812
584223.000000	3.144531
584224.000000	3.378906
584225.000000	3.515625
584226.000000	3.320312
584227.000000	2.988281
584228.000000	2.988281
584229.000000	3.242187
584230.000000	3.535156
584231.000000	3.339844
584232.000000	3.027344
584233.000000	3.007812
584234.000000	3.378906
584235.000000	3.515625
584236.000000	3.242187
584237.000000	2.968750
584238.000000	3.066406
584239.000000	3.242187
584240.000000	3.574219
584241.000000	3.457031
584242.000000	3.125000
584243.000000	3.007812
584244.000000	3.203125
584245.000000	3.554687
584246.000000	3.476562
584247.000000	3.378906
584248.000000	3.046875
584249.000000	3.203125
584250.000000	3.515625
584251.000000	3.535156
584252.000000	3.300781
584253.000000	3.046875
584254.000000	3.164062
584255.000000	3.535156
584256.000000	3.496094
584257.000000	3.261719
584258.000000	3.027344
584259.000000	3.496094
584260.000000	3.515625
584261.000000	3.242187
584262.000000	3.007812
584263.000000	3.359375
584264.000000	3.535156
584265.000000	3.261719
584266.000000	3.046875
584267.000000	3.242187
584268.000000	3.554687
584269.000000	3.437500
584270.000000	3.046875
584271.000000	3.066406
584272.000000	3.437500
584273.000000	3.515625
584274.000000	3.144531
584275.000000	2.988281
584276.000000	3.281250
584277.000000	3.476562
584278.000000	3.183594
584279.000000	2.988281
584280.000000	3.281250
584281.000000	3.574219
584282.000000	3.281250
584283.000000	3.066406
584284.000000	3.125000
584285.000000	3.574219
584286.000000	3.378906
584287.000000	3.125000
584288.000000	3.085937
584289.000000	3.437500
584290.000000	3.535156
584291.000000	3.359375
584292.000000	3.066406
584293.000000	3.281250
584294.000000	3.613281
584295.000000	3.671875
584296.000000	3.320312
584297.000000	3.144531
584298.000000	3.359375
584299.000000	3.613281
584300.000000	3.535156
584301.000000	3.203125
584302.000000	3.105469
584303.000000	3.398437
584304.000000	3.515625
584305.000000	3.222656
584306.000000	2.910156
584307.000000	3.183594
584308.000000	3.437500
584309.000000	3.437500
584310.000000	3.007812
584311.000000	2.968750
584312.000000	3.125000
584313.000000	3.476562
584314.000000	3.359375
584315.000000	3.164062
584316.000000	3.027344
584317.000000	3.085937
584318.000000	3.476562
584319.000000	3.476562
584320.000000	3.242187
584321.000000	2.949219
584322.000000	3.242187
584323.000000	3.476562
584324.000000	3.457031
584325.000000	3.125000
584326.000000	3.105469
584327.000000	3.457031
584328.000000	3.613281
584329.000000	3.417969
584330.000000	3.144531
584331.000000	3.261719
584332.000000	3.574219
584333.000000	3.632812
584334.000000	3.378906
584335.000000	3.144531
584336.000000	3.437500
584337.000000	3.652344
584338.000000	3.574219
584339.000000	3.164062
584340.000000	3.222656
584341.000000	3.476562
584342.000000	3.828125
584343.000000	3.671875
584344.000000	3.320312
584345.000000	3.125000
584346.000000	3.281250
584347.000000	3.515625
584348.000000	3.437500
584349.000000	3.203125
584350.000000	3.125000
584351.000000	3.398437
584352.000000	3.632812
584353.000000	3.437500
584354.000000	3.046875
584355.000000	2.929687
584356.000000	3.222656
584357.000000	3.457031
584358.000000	3.320312
584359.000000	3.125000
584360.000000	2.929687
584361.000000	3.164062
584362.000000	3.437500
584363.000000	3.300781
584364.000000	2.851562
584365.000000	2.871094
584366.000000	3.183594
584367.000000	3.339844
584368.000000	3.007812
584369.000000	2.812500
584370.000000	3.007812
584371.000000	3.320312
584372.000000	3.183594
584373.000000	2.871094
584374.000000	2.832031
584375.000000	3.105469
584376.000000	3.339844
584377.000000	3.261719
584378.000000	2.910156
584379.000000	2.812500
584380.000000	3.046875
584381.000000	3.300781
584382.000000	3.398437
584383.000000	3.105469
584384.000000	3.007812
584385.000000	3.066406
584386.000000	3.261719
584387.000000	3.613281
584388.000000	3.476562
584389.000000	3.300781
584390.000000	3.027344
584391.000000	2.832031
584392.000000	3.300781
584393.000000	3.554687
584394.000000	3.613281
584395.000000	3.222656
584396.000000	3.027344
584397.000000	3.203125
584398.000000	3.457031
584399.000000	3.339844
584400.000000	2.988281
584401.000000	3.125000
584402.000000	3.476562
584403.000000	3.789062
584404.000000	3.515625
584405.000000	3.242187
584406.000000	3.183594
584407.000000	3.496094
584408.000000	3.574219
584409.000000	3.359375
584410.000000	3.125000
584411.000000	3.378906
584412.000000	3.691406
584413.000000	3.671875
584414.000000	3.281250
584415.000000	3.203125
584416.000000	3.437500
584417.000000	3.691406
584418.000000	3.515625
