0000000401;scans;0000000053;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";16:26:36
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"electron-energy";10,0;50,0;0,1;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";60,000;"uA"
"focus";-90;"V"
"mass";28,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"electron-energy V";"Faraday torr"
0000000001;00:00:01;0000001002;  34,4;  2,51657e-10
0000000001;00:00:01;0000001002;  34,5;  2,23825e-10
0000000001;00:00:01;0000001002;  34,6;  2,17289e-10
0000000001;00:00:01;0000001002;  34,7;  2,38950e-10
0000000001;00:00:01;0000001002;  34,8;  2,43304e-10
0000000001;00:00:01;0000001002;  34,9;  2,55785e-10
0000000001;00:00:01;0000001002;  35,0;  2,62858e-10
0000000001;00:00:01;0000001002;  35,1;  2,40380e-10
0000000001;00:00:01;0000001002;  35,2;  2,29963e-10
0000000001;00:00:01;0000001002;  35,3;  2,51033e-10
0000000001;00:00:01;0000001002;  35,4;  2,54409e-10
0000000001;00:00:01;0000001002;  35,5;  2,50205e-10
0000000001;00:00:01;0000001002;  35,6;  2,48432e-10
0000000001;00:00:01;0000001002;  35,7;  2,53463e-10
0000000001;00:00:01;0000001002;  35,8;  2,51012e-10
0000000001;00:00:01;0000001002;  35,9;  2,54591e-10
0000000001;00:00:01;0000001002;  36,0;  2,61482e-10
0000000001;00:00:01;0000001002;  36,1;  2,54194e-10
0000000001;00:00:01;0000001002;  36,2;  2,60450e-10
0000000001;00:00:01;0000001002;  36,3;  2,70448e-10
0000000001;00:00:01;0000001002;  36,4;  2,77252e-10
0000000001;00:00:01;0000001002;  36,5;  2,64363e-10
0000000001;00:00:01;0000001002;  36,6;  2,46142e-10
0000000001;00:00:01;0000001002;  36,7;  2,72393e-10
0000000001;00:00:01;0000001002;  36,8;  2,95205e-10
0000000001;00:00:01;0000001002;  36,9;  2,63492e-10
0000000001;00:00:01;0000001002;  37,0;  2,84896e-10
0000000001;00:00:01;0000001002;  37,1;  2,56322e-10
0000000001;00:00:01;0000001002;  37,2;  2,65159e-10
0000000001;00:00:01;0000001002;  37,3;  2,83025e-10
0000000001;00:00:01;0000001002;  37,4;  2,79736e-10
0000000001;00:00:01;0000001002;  37,5;  2,89131e-10
0000000001;00:00:01;0000001002;  37,6;  2,89163e-10
0000000001;00:00:01;0000001002;  37,7;  2,70663e-10
0000000001;00:00:01;0000001002;  37,8;  2,81767e-10
0000000001;00:00:01;0000001002;  37,9;  2,61074e-10
0000000001;00:00:01;0000001002;  38,0;  2,99354e-10
0000000001;00:00:01;0000001002;  38,1;  3,19263e-10
0000000001;00:00:01;0000001002;  38,2;  2,81993e-10
0000000001;00:00:01;0000001002;  38,3;  2,95001e-10
0000000001;00:00:01;0000001002;  38,4;  2,87916e-10
0000000001;00:00:01;0000001002;  38,5;  3,05944e-10
0000000001;00:00:01;0000001002;  38,6;  3,07406e-10
0000000001;00:00:01;0000001002;  38,7;  3,07352e-10
0000000001;00:00:01;0000001002;  38,8;  3,14673e-10
0000000001;00:00:01;0000001002;  38,9;  3,56060e-10
0000000001;00:00:01;0000001002;  39,0;  3,13985e-10
0000000001;00:00:01;0000001002;  39,1;  3,24144e-10
0000000001;00:00:01;0000001002;  39,2;  3,36947e-10
0000000001;00:00:01;0000001002;  39,3;  3,14136e-10
0000000001;00:00:01;0000001002;  39,4;  3,37130e-10
0000000001;00:00:01;0000001002;  39,5;  3,00902e-10
0000000001;00:00:01;0000001002;  39,6;  3,29508e-10
0000000001;00:00:01;0000001002;  39,7;  3,45214e-10
0000000001;00:00:01;0000001002;  39,8;  3,41225e-10
0000000001;00:00:01;0000001002;  39,9;  3,54437e-10
0000000001;00:00:01;0000001002;  40,0;  3,38194e-10
0000000001;00:00:01;0000001002;  40,1;  3,67230e-10
0000000001;00:00:01;0000001002;  40,2;  3,41193e-10
0000000001;00:00:01;0000001002;  40,3;  3,69261e-10
0000000001;00:00:01;0000001002;  40,4;  3,61113e-10
0000000001;00:00:01;0000001002;  40,5;  3,39581e-10
0000000001;00:00:01;0000001002;  40,6;  3,47460e-10
0000000001;00:00:01;0000001002;  40,7;  3,69702e-10
0000000001;00:00:01;0000001002;  40,8;  3,75378e-10
0000000001;00:00:01;0000001002;  40,9;  3,74873e-10
0000000001;00:00:01;0000001002;  41,0;  3,84387e-10
0000000001;00:00:01;0000001002;  41,1;  3,80570e-10
0000000001;00:00:01;0000001002;  41,2;  3,59135e-10
0000000001;00:00:01;0000001002;  41,3;  3,77700e-10
0000000001;00:00:01;0000001002;  41,4;  3,83505e-10
0000000001;00:00:01;0000001002;  41,5;  3,93771e-10
0000000001;00:00:01;0000001002;  41,6;  3,84999e-10
0000000001;00:00:01;0000001002;  41,7;  3,83462e-10
0000000001;00:00:01;0000001002;  41,8;  4,07327e-10
0000000001;00:00:01;0000001002;  41,9;  3,79657e-10
0000000001;00:00:01;0000001002;  42,0;  4,10799e-10
0000000001;00:00:01;0000001002;  42,1;  3,97082e-10
0000000001;00:00:01;0000001002;  42,2;  4,01178e-10
0000000001;00:00:01;0000001002;  42,3;  4,21474e-10
0000000001;00:00:01;0000001002;  42,4;  3,80936e-10
0000000001;00:00:01;0000001002;  42,5;  4,07456e-10
0000000001;00:00:01;0000001002;  42,6;  3,85236e-10
0000000001;00:00:01;0000001002;  42,7;  4,06919e-10
0000000001;00:00:01;0000001002;  42,8;  4,23420e-10
0000000001;00:00:01;0000001002;  42,9;  4,28193e-10
0000000001;00:00:01;0000001002;  43,0;  4,30827e-10
0000000001;00:00:01;0000001002;  43,1;  4,29644e-10
0000000001;00:00:01;0000001002;  43,2;  4,25462e-10
0000000001;00:00:01;0000001002;  43,3;  4,30719e-10
0000000001;00:00:01;0000001002;  43,4;  4,60067e-10
0000000001;00:00:01;0000001002;  43,5;  4,51338e-10
0000000001;00:00:01;0000001002;  43,6;  4,25731e-10
0000000001;00:00:01;0000001002;  43,7;  4,46812e-10
0000000001;00:00:01;0000001002;  43,8;  4,56874e-10
0000000001;00:00:01;0000001002;  43,9;  4,72031e-10
0000000001;00:00:01;0000001002;  44,0;  4,63732e-10
0000000001;00:00:01;0000001002;  44,1;  4,68000e-10
0000000001;00:00:01;0000001002;  44,2;  4,80513e-10
0000000001;00:00:01;0000001002;  44,3;  4,67581e-10
0000000001;00:00:01;0000001002;  44,4;  4,93563e-10
0000000001;00:00:01;0000001002;  44,5;  4,85243e-10
0000000001;00:00:01;0000001002;  44,6;  5,04614e-10
0000000001;00:00:01;0000001002;  44,7;  5,23094e-10
0000000001;00:00:01;0000001002;  44,8;  4,90607e-10
0000000001;00:00:01;0000001002;  44,9;  5,11967e-10
0000000001;00:00:01;0000001002;  45,0;  5,34241e-10
0000000001;00:00:01;0000001002;  45,1;  5,04077e-10
0000000001;00:00:01;0000001002;  45,2;  5,37789e-10
0000000001;00:00:01;0000001002;  45,3;  5,21911e-10
0000000001;00:00:01;0000001002;  45,4;  5,66309e-10
0000000001;00:00:01;0000001002;  45,5;  5,63019e-10
0000000001;00:00:01;0000001002;  45,6;  5,46926e-10
0000000001;00:00:01;0000001002;  45,7;  5,66975e-10
0000000001;00:00:01;0000001002;  45,8;  5,58934e-10
0000000001;00:00:01;0000001002;  45,9;  5,63288e-10
0000000001;00:00:01;0000001002;  46,0;  5,99333e-10
0000000001;00:00:01;0000001002;  46,1;  5,78908e-10
0000000001;00:00:01;0000001002;  46,2;  6,03783e-10
0000000001;00:00:01;0000001002;  46,3;  6,08857e-10
0000000001;00:00:01;0000001002;  46,4;  6,09061e-10
0000000001;00:00:01;0000001002;  46,5;  6,15490e-10
0000000001;00:00:01;0000001002;  46,6;  6,30594e-10
0000000001;00:00:01;0000001002;  46,7;  6,41053e-10
0000000001;00:00:01;0000001002;  46,8;  6,75206e-10
0000000001;00:00:01;0000001002;  46,9;  6,43085e-10
0000000001;00:00:01;0000001002;  47,0;  6,58855e-10
0000000001;00:00:01;0000001002;  47,1;  6,68143e-10
0000000001;00:00:01;0000001002;  47,2;  6,57114e-10
0000000001;00:00:01;0000001002;  47,3;  6,79721e-10
0000000001;00:00:01;0000001002;  47,4;  6,89987e-10
0000000001;00:00:01;0000001002;  47,5;  7,21442e-10
0000000001;00:00:01;0000001002;  47,6;  7,07961e-10
0000000001;00:00:01;0000001002;  47,7;  7,24968e-10
0000000001;00:00:01;0000001002;  47,8;  7,36277e-10
0000000001;00:00:01;0000001002;  47,9;  7,55304e-10
0000000001;00:00:01;0000001002;  48,0;  7,68645e-10
0000000001;00:00:01;0000001002;  48,1;  7,79180e-10
0000000001;00:00:01;0000001002;  48,2;  7,82297e-10
0000000001;00:00:01;0000001002;  48,3;  7,93015e-10
0000000001;00:00:01;0000001002;  48,4;  8,33091e-10
0000000001;00:00:01;0000001002;  48,5;  8,19417e-10
0000000001;00:00:01;0000001002;  48,6;  8,16009e-10
0000000001;00:00:01;0000001002;  48,7;  8,74317e-10
0000000001;00:00:01;0000001002;  48,8;  8,91345e-10
0000000001;00:00:01;0000001002;  48,9;  8,83186e-10
0000000001;00:00:01;0000001002;  49,0;  9,11233e-10
0000000001;00:00:01;0000001002;  49,1;  9,15232e-10
0000000001;00:00:01;0000001002;  49,2;  9,39120e-10
0000000001;00:00:01;0000001002;  49,3;  9,56730e-10
0000000001;00:00:01;0000001002;  49,4;  9,61010e-10
0000000001;00:00:01;0000001002;  49,5;  9,72840e-10
0000000001;00:00:01;0000001002;  49,6;  9,93700e-10
0000000001;00:00:01;0000001002;  49,7;  1,02162e-09
0000000001;00:00:01;0000001002;  49,8;  1,02659e-09
0000000001;00:00:01;0000001002;  49,9;  1,02255e-09
0000000001;00:00:01;0000001002;  50,0;  1,05424e-09
