1594	4.3
2581	4.35
3610	4.4
4597	4.45
5605	4.5
6634	4.55
7642	4.6
8634	4.65
9616	4.7
10652	4.75
11653	4.8
12577	4.85
13837	4.92
14635	4.95
15622	5
16672	5.05
17638	5.1
18625	5.15
19645	5.2
20725	5.26
21586	5.3
22605	5.35
23707	5.4
24715	5.46
25639	5.5
26626	5.55
27634	5.6
28621	5.65
29608	5.7
30637	5.75
31582	5.8
32569	5.85
