0000000123;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";14:29:12
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Total";"mass";10,00;50,00;1,00;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";18,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Total torr"
0000000001;00:00:01;0000001001;  38,00;  1,65872e-08
0000000001;00:00:01;0000001001;  39,00;  1,65657e-08
0000000001;00:00:01;0000001001;  40,00;  1,65334e-08
0000000001;00:00:01;0000001001;  41,00;  1,65979e-08
0000000001;00:00:01;0000001001;  42,00;  1,65442e-08
0000000001;00:00:01;0000001001;  43,00;  1,65872e-08
0000000001;00:00:01;0000001001;  44,00;  1,66302e-08
0000000001;00:00:01;0000001001;  45,00;  1,65657e-08
0000000001;00:00:01;0000001001;  46,00;  1,65872e-08
0000000001;00:00:01;0000001001;  47,00;  1,65764e-08
0000000001;00:00:01;0000001001;  48,00;  1,65227e-08
0000000001;00:00:01;0000001001;  49,00;  1,65872e-08
0000000001;00:00:01;0000001001;  50,00;  1,65657e-08
0000000002;00:00:10;0000010885;  10,00;  1,64474e-08
0000000002;00:00:10;0000010885;  11,00;  1,65334e-08
0000000002;00:00:10;0000010885;  12,00;  1,65549e-08
0000000002;00:00:10;0000010885;  13,00;  1,66302e-08
0000000002;00:00:10;0000010885;  14,00;  1,65549e-08
0000000002;00:00:10;0000010885;  15,00;  1,65979e-08
0000000002;00:00:10;0000010885;  16,00;  1,65979e-08
0000000002;00:00:10;0000010885;  17,00;  1,65549e-08
0000000002;00:00:10;0000010885;  18,00;  1,66087e-08
0000000002;00:00:10;0000010885;  19,00;  1,65657e-08
0000000002;00:00:10;0000010885;  20,00;  1,65549e-08
0000000002;00:00:10;0000010885;  21,00;  1,66839e-08
0000000002;00:00:10;0000010885;  22,00;  1,66517e-08
0000000002;00:00:10;0000010885;  23,00;  1,66194e-08
0000000002;00:00:10;0000010885;  24,00;  1,66087e-08
0000000002;00:00:10;0000010885;  25,00;  1,65442e-08
0000000002;00:00:10;0000010885;  26,00;  1,65549e-08
0000000002;00:00:10;0000010885;  27,00;  1,65872e-08
0000000002;00:00:10;0000010885;  28,00;  1,63829e-08
0000000002;00:00:10;0000010885;  29,00;  1,65549e-08
0000000002;00:00:10;0000010885;  30,00;  1,65657e-08
0000000002;00:00:10;0000010885;  31,00;  1,64904e-08
0000000002;00:00:10;0000010885;  32,00;  1,65549e-08
0000000002;00:00:10;0000010885;  33,00;  1,66087e-08
0000000002;00:00:10;0000010885;  34,00;  1,65549e-08
0000000002;00:00:10;0000010885;  35,00;  1,65549e-08
0000000002;00:00:10;0000010885;  36,00;  1,66409e-08
0000000002;00:00:10;0000010885;  37,00;  1,65657e-08
0000000002;00:00:10;0000010885;  38,00;  1,65979e-08
0000000002;00:00:10;0000010885;  39,00;  1,65764e-08
0000000002;00:00:10;0000010885;  40,00;  1,65334e-08
0000000002;00:00:10;0000010885;  41,00;  1,65764e-08
0000000002;00:00:10;0000010885;  42,00;  1,65657e-08
0000000002;00:00:10;0000010885;  43,00;  1,65872e-08
0000000002;00:00:10;0000010885;  44,00;  1,64797e-08
0000000002;00:00:10;0000010885;  45,00;  1,65227e-08
0000000002;00:00:10;0000010885;  46,00;  1,64474e-08
0000000002;00:00:10;0000010885;  47,00;  1,64689e-08
0000000002;00:00:10;0000010885;  48,00;  1,65442e-08
0000000002;00:00:10;0000010885;  49,00;  1,64689e-08
0000000002;00:00:10;0000010885;  50,00;  1,65227e-08
0000000003;00:00:17;0000017770;  10,00;  1,63507e-08
0000000003;00:00:17;0000017770;  11,00;  1,64367e-08
0000000003;00:00:17;0000017770;  12,00;  1,64474e-08
0000000003;00:00:17;0000017770;  13,00;  1,65012e-08
0000000003;00:00:17;0000017770;  14,00;  1,64904e-08
0000000003;00:00:17;0000017770;  15,00;  1,64797e-08
0000000003;00:00:17;0000017770;  16,00;  1,64582e-08
0000000003;00:00:17;0000017770;  17,00;  1,64582e-08
0000000003;00:00:17;0000017770;  18,00;  1,64259e-08
0000000003;00:00:17;0000017770;  19,00;  1,64152e-08
0000000003;00:00:17;0000017770;  20,00;  1,65012e-08
0000000003;00:00:17;0000017770;  21,00;  1,64044e-08
0000000003;00:00:17;0000017770;  22,00;  1,64797e-08
0000000003;00:00:17;0000017770;  23,00;  1,64904e-08
0000000003;00:00:17;0000017770;  24,00;  1,64152e-08
0000000003;00:00:17;0000017770;  25,00;  1,65119e-08
0000000003;00:00:17;0000017770;  26,00;  1,64582e-08
0000000003;00:00:17;0000017770;  27,00;  1,64582e-08
0000000003;00:00:17;0000017770;  28,00;  1,65119e-08
0000000003;00:00:17;0000017770;  29,00;  1,64582e-08
0000000003;00:00:17;0000017770;  30,00;  1,64904e-08
0000000003;00:00:17;0000017770;  31,00;  1,64582e-08
0000000003;00:00:17;0000017770;  32,00;  1,64689e-08
0000000003;00:00:17;0000017770;  33,00;  1,64367e-08
0000000003;00:00:17;0000017770;  34,00;  1,64474e-08
0000000003;00:00:17;0000017770;  35,00;  1,65119e-08
0000000003;00:00:17;0000017770;  36,00;  1,64367e-08
0000000003;00:00:17;0000017770;  37,00;  1,65012e-08
0000000003;00:00:17;0000017770;  38,00;  1,64474e-08
0000000003;00:00:17;0000017770;  39,00;  1,64367e-08
0000000003;00:00:17;0000017770;  40,00;  1,65012e-08
0000000003;00:00:17;0000017770;  41,00;  1,64474e-08
0000000003;00:00:17;0000017770;  42,00;  1,63722e-08
0000000003;00:00:17;0000017770;  43,00;  1,63722e-08
0000000003;00:00:17;0000017770;  44,00;  1,61894e-08
0000000003;00:00:17;0000017770;  45,00;  1,61894e-08
0000000003;00:00:17;0000017770;  46,00;  1,61679e-08
0000000003;00:00:17;0000017770;  47,00;  1,61357e-08
0000000003;00:00:17;0000017770;  48,00;  1,61357e-08
0000000003;00:00:17;0000017770;  49,00;  1,61572e-08
0000000003;00:00:17;0000017770;  50,00;  1,61894e-08
