0000000533;scans;0000000054;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";14:13:12
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Total";"mass";10,00;50,00;1,00;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";1000,000;"uA"
"focus";-90;"V"
"mass";18,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"mass amu";"Total torr"
0000000003;00:00:02;0000002813;  18,00;  2,66733e-07
0000000003;00:00:02;0000002813;  19,00;  2,66532e-07
0000000003;00:00:02;0000002813;  20,00;  2,66599e-07
0000000003;00:00:02;0000002813;  21,00;  2,66599e-07
0000000003;00:00:02;0000002813;  22,00;  2,67137e-07
0000000003;00:00:02;0000002813;  23,00;  2,66936e-07
0000000003;00:00:02;0000002813;  24,00;  2,66599e-07
0000000003;00:00:02;0000002813;  25,00;  2,67002e-07
0000000003;00:00:02;0000002813;  26,00;  2,67742e-07
0000000003;00:00:02;0000002813;  27,00;  2,67204e-07
0000000003;00:00:02;0000002813;  28,00;  2,66936e-07
0000000003;00:00:02;0000002813;  29,00;  2,67070e-07
0000000003;00:00:02;0000002813;  30,00;  2,67473e-07
0000000003;00:00:02;0000002813;  31,00;  2,67137e-07
0000000003;00:00:02;0000002813;  32,00;  2,67674e-07
0000000003;00:00:02;0000002813;  33,00;  2,67002e-07
0000000003;00:00:02;0000002813;  34,00;  2,67204e-07
0000000003;00:00:02;0000002813;  35,00;  2,66868e-07
0000000003;00:00:02;0000002813;  36,00;  2,67405e-07
0000000003;00:00:02;0000002813;  37,00;  2,67271e-07
0000000003;00:00:02;0000002813;  38,00;  2,67405e-07
0000000003;00:00:02;0000002813;  39,00;  2,67137e-07
0000000003;00:00:02;0000002813;  40,00;  2,67137e-07
0000000003;00:00:02;0000002813;  41,00;  2,67808e-07
0000000003;00:00:02;0000002813;  42,00;  2,67540e-07
0000000003;00:00:02;0000002813;  43,00;  2,67271e-07
0000000003;00:00:02;0000002813;  44,00;  2,67607e-07
0000000003;00:00:02;0000002813;  45,00;  2,67742e-07
0000000003;00:00:02;0000002813;  46,00;  2,67070e-07
0000000003;00:00:02;0000002813;  47,00;  2,67137e-07
0000000003;00:00:02;0000002813;  48,00;  2,67137e-07
0000000003;00:00:02;0000002813;  49,00;  2,67607e-07
0000000003;00:00:02;0000002813;  50,00;  2,67607e-07
0000000004;00:00:03;0000003719;  10,00;  2,67606e-07
0000000004;00:00:03;0000003719;  11,00;  2,67271e-07
0000000004;00:00:03;0000003719;  12,00;  2,67472e-07
0000000004;00:00:03;0000003719;  13,00;  2,67741e-07
0000000004;00:00:03;0000003719;  14,00;  2,67875e-07
0000000004;00:00:03;0000003719;  15,00;  2,67808e-07
0000000004;00:00:03;0000003719;  16,00;  2,67875e-07
0000000004;00:00:03;0000003719;  17,00;  2,68278e-07
0000000004;00:00:03;0000003719;  18,00;  2,68413e-07
0000000004;00:00:03;0000003719;  19,00;  2,67875e-07
0000000004;00:00:03;0000003719;  20,00;  2,68077e-07
0000000004;00:00:03;0000003719;  21,00;  2,67741e-07
0000000004;00:00:03;0000003719;  22,00;  2,68144e-07
0000000004;00:00:03;0000003719;  23,00;  2,68212e-07
0000000004;00:00:03;0000003719;  24,00;  2,68346e-07
0000000004;00:00:03;0000003719;  25,00;  2,68413e-07
0000000004;00:00:03;0000003719;  26,00;  2,68346e-07
0000000004;00:00:03;0000003719;  27,00;  2,68009e-07
0000000004;00:00:03;0000003719;  28,00;  2,68009e-07
0000000004;00:00:03;0000003719;  29,00;  2,68681e-07
0000000004;00:00:03;0000003719;  30,00;  2,69018e-07
0000000004;00:00:03;0000003719;  31,00;  2,68346e-07
0000000004;00:00:03;0000003719;  32,00;  2,68480e-07
0000000004;00:00:03;0000003719;  33,00;  2,68615e-07
0000000004;00:00:03;0000003719;  34,00;  2,68480e-07
0000000004;00:00:03;0000003719;  35,00;  2,68144e-07
0000000004;00:00:03;0000003719;  36,00;  2,68480e-07
0000000004;00:00:03;0000003719;  37,00;  2,68212e-07
0000000004;00:00:03;0000003719;  38,00;  2,68950e-07
0000000004;00:00:03;0000003719;  39,00;  2,68212e-07
0000000004;00:00:03;0000003719;  40,00;  2,68547e-07
0000000004;00:00:03;0000003719;  41,00;  2,69219e-07
0000000004;00:00:03;0000003719;  42,00;  2,68950e-07
0000000004;00:00:03;0000003719;  43,00;  2,68547e-07
0000000004;00:00:03;0000003719;  44,00;  2,68681e-07
0000000004;00:00:03;0000003719;  45,00;  2,68681e-07
0000000004;00:00:03;0000003719;  46,00;  2,68681e-07
0000000004;00:00:03;0000003719;  47,00;  2,68547e-07
0000000004;00:00:03;0000003719;  48,00;  2,69084e-07
0000000004;00:00:03;0000003719;  49,00;  2,68480e-07
0000000004;00:00:03;0000003719;  50,00;  2,68883e-07
0000000005;00:00:04;0000004624;  10,00;  2,67674e-07
0000000005;00:00:04;0000004624;  11,00;  2,68077e-07
0000000005;00:00:04;0000004624;  12,00;  2,68278e-07
0000000005;00:00:04;0000004624;  13,00;  2,68144e-07
0000000005;00:00:04;0000004624;  14,00;  2,68077e-07
0000000005;00:00:04;0000004624;  15,00;  2,68413e-07
0000000005;00:00:04;0000004624;  16,00;  2,68212e-07
0000000005;00:00:04;0000004624;  17,00;  2,68144e-07
0000000005;00:00:04;0000004624;  18,00;  2,68144e-07
0000000005;00:00:04;0000004624;  19,00;  2,68950e-07
0000000005;00:00:04;0000004624;  20,00;  2,68009e-07
0000000005;00:00:04;0000004624;  21,00;  2,68547e-07
0000000005;00:00:04;0000004624;  22,00;  2,68278e-07
0000000005;00:00:04;0000004624;  23,00;  2,68749e-07
0000000005;00:00:04;0000004624;  24,00;  2,68480e-07
0000000005;00:00:04;0000004624;  25,00;  2,68009e-07
0000000005;00:00:04;0000004624;  26,00;  2,68346e-07
0000000005;00:00:04;0000004624;  27,00;  2,68883e-07
0000000005;00:00:04;0000004624;  28,00;  2,68077e-07
0000000005;00:00:04;0000004624;  29,00;  2,68480e-07
0000000005;00:00:04;0000004624;  30,00;  2,68615e-07
0000000005;00:00:04;0000004624;  31,00;  2,68749e-07
0000000005;00:00:04;0000004624;  32,00;  2,68346e-07
0000000005;00:00:04;0000004624;  33,00;  2,69018e-07
0000000005;00:00:04;0000004624;  34,00;  2,68950e-07
0000000005;00:00:04;0000004624;  35,00;  2,68212e-07
0000000005;00:00:04;0000004624;  36,00;  2,68681e-07
0000000005;00:00:04;0000004624;  37,00;  2,68346e-07
0000000005;00:00:04;0000004624;  38,00;  2,68950e-07
0000000005;00:00:04;0000004624;  39,00;  2,68681e-07
0000000005;00:00:04;0000004624;  40,00;  2,68547e-07
0000000005;00:00:04;0000004624;  41,00;  2,68413e-07
0000000005;00:00:04;0000004624;  42,00;  2,68950e-07
0000000005;00:00:04;0000004624;  43,00;  2,68480e-07
0000000005;00:00:04;0000004624;  44,00;  2,68547e-07
0000000005;00:00:04;0000004624;  45,00;  2,68681e-07
0000000005;00:00:04;0000004624;  46,00;  2,68816e-07
0000000005;00:00:04;0000004624;  47,00;  2,68547e-07
0000000005;00:00:04;0000004624;  48,00;  2,68816e-07
0000000005;00:00:04;0000004624;  49,00;  2,68681e-07
0000000005;00:00:04;0000004624;  50,00;  2,68816e-07
0000000006;00:00:05;0000005509;  10,00;  2,68011e-07
0000000006;00:00:05;0000005509;  11,00;  2,68414e-07
0000000006;00:00:05;0000005509;  12,00;  2,68145e-07
0000000006;00:00:05;0000005509;  13,00;  2,68414e-07
0000000006;00:00:05;0000005509;  14,00;  2,68817e-07
0000000006;00:00:05;0000005509;  15,00;  2,68749e-07
0000000006;00:00:05;0000005509;  16,00;  2,68817e-07
0000000006;00:00:05;0000005509;  17,00;  2,69018e-07
0000000006;00:00:05;0000005509;  18,00;  2,68951e-07
0000000006;00:00:05;0000005509;  19,00;  2,68951e-07
0000000006;00:00:05;0000005509;  20,00;  2,68951e-07
0000000006;00:00:05;0000005509;  21,00;  2,69152e-07
0000000006;00:00:05;0000005509;  22,00;  2,69287e-07
0000000006;00:00:05;0000005509;  23,00;  2,69152e-07
0000000006;00:00:05;0000005509;  24,00;  2,68682e-07
0000000006;00:00:05;0000005509;  25,00;  2,69152e-07
0000000006;00:00:05;0000005509;  26,00;  2,69287e-07
0000000006;00:00:05;0000005509;  27,00;  2,69220e-07
0000000006;00:00:05;0000005509;  28,00;  2,68480e-07
0000000006;00:00:05;0000005509;  29,00;  2,68817e-07
0000000006;00:00:05;0000005509;  30,00;  2,69287e-07
0000000006;00:00:05;0000005509;  31,00;  2,69489e-07
0000000006;00:00:05;0000005509;  32,00;  2,68682e-07
0000000006;00:00:05;0000005509;  33,00;  2,69489e-07
0000000006;00:00:05;0000005509;  34,00;  2,69287e-07
0000000006;00:00:05;0000005509;  35,00;  2,69421e-07
0000000006;00:00:05;0000005509;  36,00;  2,68883e-07
0000000006;00:00:05;0000005509;  37,00;  2,69152e-07
0000000006;00:00:05;0000005509;  38,00;  2,69220e-07
0000000006;00:00:05;0000005509;  39,00;  2,69152e-07
0000000006;00:00:05;0000005509;  40,00;  2,69086e-07
0000000006;00:00:05;0000005509;  41,00;  2,69421e-07
0000000006;00:00:05;0000005509;  42,00;  2,69690e-07
0000000006;00:00:05;0000005509;  43,00;  2,69489e-07
0000000006;00:00:05;0000005509;  44,00;  2,69354e-07
0000000006;00:00:05;0000005509;  45,00;  2,69623e-07
0000000006;00:00:05;0000005509;  46,00;  2,69421e-07
0000000006;00:00:05;0000005509;  47,00;  2,69421e-07
0000000006;00:00:05;0000005509;  48,00;  2,69152e-07
0000000006;00:00:05;0000005509;  49,00;  2,69354e-07
0000000006;00:00:05;0000005509;  50,00;  2,69421e-07
0000000007;00:00:06;0000006415;  10,00;  2,67339e-07
0000000007;00:00:06;0000006415;  11,00;  2,68346e-07
0000000007;00:00:06;0000006415;  12,00;  2,67473e-07
0000000007;00:00:06;0000006415;  13,00;  2,67943e-07
0000000007;00:00:06;0000006415;  14,00;  2,68346e-07
0000000007;00:00:06;0000006415;  15,00;  2,68548e-07
0000000007;00:00:06;0000006415;  16,00;  2,67876e-07
0000000007;00:00:06;0000006415;  17,00;  2,68212e-07
0000000007;00:00:06;0000006415;  18,00;  2,68011e-07
0000000007;00:00:06;0000006415;  19,00;  2,68749e-07
0000000007;00:00:06;0000006415;  20,00;  2,68346e-07
0000000007;00:00:06;0000006415;  21,00;  2,68615e-07
0000000007;00:00:06;0000006415;  22,00;  2,69018e-07
0000000007;00:00:06;0000006415;  23,00;  2,68951e-07
0000000007;00:00:06;0000006415;  24,00;  2,68883e-07
0000000007;00:00:06;0000006415;  25,00;  2,68682e-07
0000000007;00:00:06;0000006415;  26,00;  2,69152e-07
0000000007;00:00:06;0000006415;  27,00;  2,68346e-07
0000000007;00:00:06;0000006415;  28,00;  2,69086e-07
0000000007;00:00:06;0000006415;  29,00;  2,68883e-07
0000000007;00:00:06;0000006415;  30,00;  2,69354e-07
0000000007;00:00:06;0000006415;  31,00;  2,68414e-07
0000000007;00:00:06;0000006415;  32,00;  2,68615e-07
0000000007;00:00:06;0000006415;  33,00;  2,68279e-07
0000000007;00:00:06;0000006415;  34,00;  2,68346e-07
0000000007;00:00:06;0000006415;  35,00;  2,68682e-07
0000000007;00:00:06;0000006415;  36,00;  2,68749e-07
0000000007;00:00:06;0000006415;  37,00;  2,68077e-07
0000000007;00:00:06;0000006415;  38,00;  2,68883e-07
0000000007;00:00:06;0000006415;  39,00;  2,68883e-07
0000000007;00:00:06;0000006415;  40,00;  2,68279e-07
0000000007;00:00:06;0000006415;  41,00;  2,68615e-07
0000000007;00:00:06;0000006415;  42,00;  2,69018e-07
0000000007;00:00:06;0000006415;  43,00;  2,69018e-07
0000000007;00:00:06;0000006415;  44,00;  2,68682e-07
0000000007;00:00:06;0000006415;  45,00;  2,68951e-07
0000000007;00:00:06;0000006415;  46,00;  2,68682e-07
0000000007;00:00:06;0000006415;  47,00;  2,69018e-07
0000000007;00:00:06;0000006415;  48,00;  2,68749e-07
0000000007;00:00:06;0000006415;  49,00;  2,68817e-07
0000000007;00:00:06;0000006415;  50,00;  2,68883e-07
0000000008;00:00:07;0000007321;  10,00;  2,68480e-07
0000000008;00:00:07;0000007321;  11,00;  2,68414e-07
0000000008;00:00:07;0000007321;  12,00;  2,68749e-07
0000000008;00:00:07;0000007321;  13,00;  2,68682e-07
0000000008;00:00:07;0000007321;  14,00;  2,68951e-07
0000000008;00:00:07;0000007321;  15,00;  2,68817e-07
0000000008;00:00:07;0000007321;  16,00;  2,69287e-07
0000000008;00:00:07;0000007321;  17,00;  2,69086e-07
0000000008;00:00:07;0000007321;  18,00;  2,68414e-07
0000000008;00:00:07;0000007321;  19,00;  2,69690e-07
0000000008;00:00:07;0000007321;  20,00;  2,68817e-07
0000000008;00:00:07;0000007321;  21,00;  2,68883e-07
0000000008;00:00:07;0000007321;  22,00;  2,69421e-07
0000000008;00:00:07;0000007321;  23,00;  2,69555e-07
0000000008;00:00:07;0000007321;  24,00;  2,69220e-07
0000000008;00:00:07;0000007321;  25,00;  2,69018e-07
0000000008;00:00:07;0000007321;  26,00;  2,69086e-07
0000000008;00:00:07;0000007321;  27,00;  2,69757e-07
0000000008;00:00:07;0000007321;  28,00;  2,69220e-07
0000000008;00:00:07;0000007321;  29,00;  2,69220e-07
0000000008;00:00:07;0000007321;  30,00;  2,69623e-07
0000000008;00:00:07;0000007321;  31,00;  2,69220e-07
0000000008;00:00:07;0000007321;  32,00;  2,69152e-07
0000000008;00:00:07;0000007321;  33,00;  2,69354e-07
0000000008;00:00:07;0000007321;  34,00;  2,69354e-07
0000000008;00:00:07;0000007321;  35,00;  2,69489e-07
0000000008;00:00:07;0000007321;  36,00;  2,69086e-07
0000000008;00:00:07;0000007321;  37,00;  2,69354e-07
0000000008;00:00:07;0000007321;  38,00;  2,69555e-07
0000000008;00:00:07;0000007321;  39,00;  2,69018e-07
0000000008;00:00:07;0000007321;  40,00;  2,69824e-07
0000000008;00:00:07;0000007321;  41,00;  2,69421e-07
0000000008;00:00:07;0000007321;  42,00;  2,69354e-07
0000000008;00:00:07;0000007321;  43,00;  2,69489e-07
0000000008;00:00:07;0000007321;  44,00;  2,69555e-07
0000000008;00:00:07;0000007321;  45,00;  2,69086e-07
0000000008;00:00:07;0000007321;  46,00;  2,69489e-07
0000000008;00:00:07;0000007321;  47,00;  2,69220e-07
0000000008;00:00:07;0000007321;  48,00;  2,69421e-07
0000000008;00:00:07;0000007321;  49,00;  2,69824e-07
0000000008;00:00:07;0000007321;  50,00;  2,69489e-07
0000000009;00:00:08;0000008226;  10,00;  2,68682e-07
0000000009;00:00:08;0000008226;  11,00;  2,69421e-07
0000000009;00:00:08;0000008226;  12,00;  2,68883e-07
0000000009;00:00:08;0000008226;  13,00;  2,68951e-07
0000000009;00:00:08;0000008226;  14,00;  2,69421e-07
0000000009;00:00:08;0000008226;  15,00;  2,69287e-07
0000000009;00:00:08;0000008226;  16,00;  2,69690e-07
0000000009;00:00:08;0000008226;  17,00;  2,69152e-07
0000000009;00:00:08;0000008226;  18,00;  2,69690e-07
0000000009;00:00:08;0000008226;  19,00;  2,69287e-07
0000000009;00:00:08;0000008226;  20,00;  2,69421e-07
0000000009;00:00:08;0000008226;  21,00;  2,69287e-07
0000000009;00:00:08;0000008226;  22,00;  2,69623e-07
0000000009;00:00:08;0000008226;  23,00;  2,69892e-07
0000000009;00:00:08;0000008226;  24,00;  2,69555e-07
0000000009;00:00:08;0000008226;  25,00;  2,69421e-07
0000000009;00:00:08;0000008226;  26,00;  2,69623e-07
0000000009;00:00:08;0000008226;  27,00;  2,69354e-07
0000000009;00:00:08;0000008226;  28,00;  2,69555e-07
0000000009;00:00:08;0000008226;  29,00;  2,69623e-07
0000000009;00:00:08;0000008226;  30,00;  2,69690e-07
0000000009;00:00:08;0000008226;  31,00;  2,69623e-07
0000000009;00:00:08;0000008226;  32,00;  2,69623e-07
0000000009;00:00:08;0000008226;  33,00;  2,69220e-07
0000000009;00:00:08;0000008226;  34,00;  2,70026e-07
0000000009;00:00:08;0000008226;  35,00;  2,69958e-07
0000000009;00:00:08;0000008226;  36,00;  2,69757e-07
0000000009;00:00:08;0000008226;  37,00;  2,70026e-07
0000000009;00:00:08;0000008226;  38,00;  2,69690e-07
0000000009;00:00:08;0000008226;  39,00;  2,69958e-07
0000000009;00:00:08;0000008226;  40,00;  2,69824e-07
0000000009;00:00:08;0000008226;  41,00;  2,69824e-07
0000000009;00:00:08;0000008226;  42,00;  2,69690e-07
0000000009;00:00:08;0000008226;  43,00;  2,69421e-07
0000000009;00:00:08;0000008226;  44,00;  2,69287e-07
0000000009;00:00:08;0000008226;  45,00;  2,69958e-07
0000000009;00:00:08;0000008226;  46,00;  2,69354e-07
0000000009;00:00:08;0000008226;  47,00;  2,70093e-07
0000000009;00:00:08;0000008226;  48,00;  2,69555e-07
0000000009;00:00:08;0000008226;  49,00;  2,69757e-07
0000000009;00:00:08;0000008226;  50,00;  2,69892e-07
0000000010;00:00:09;0000009132;  10,00;  2,68414e-07
0000000010;00:00:09;0000009132;  11,00;  2,69152e-07
0000000010;00:00:09;0000009132;  12,00;  2,68951e-07
0000000010;00:00:09;0000009132;  13,00;  2,68749e-07
0000000010;00:00:09;0000009132;  14,00;  2,68749e-07
0000000010;00:00:09;0000009132;  15,00;  2,68951e-07
0000000010;00:00:09;0000009132;  16,00;  2,69287e-07
0000000010;00:00:09;0000009132;  17,00;  2,69287e-07
0000000010;00:00:09;0000009132;  18,00;  2,69152e-07
0000000010;00:00:09;0000009132;  19,00;  2,69152e-07
0000000010;00:00:09;0000009132;  20,00;  2,69421e-07
0000000010;00:00:09;0000009132;  21,00;  2,68749e-07
0000000010;00:00:09;0000009132;  22,00;  2,69287e-07
0000000010;00:00:09;0000009132;  23,00;  2,69690e-07
0000000010;00:00:09;0000009132;  24,00;  2,69220e-07
0000000010;00:00:09;0000009132;  25,00;  2,69555e-07
0000000010;00:00:09;0000009132;  26,00;  2,69152e-07
0000000010;00:00:09;0000009132;  27,00;  2,68951e-07
0000000010;00:00:09;0000009132;  28,00;  2,69220e-07
0000000010;00:00:09;0000009132;  29,00;  2,69287e-07
0000000010;00:00:09;0000009132;  30,00;  2,69555e-07
0000000010;00:00:09;0000009132;  31,00;  2,69555e-07
0000000010;00:00:09;0000009132;  32,00;  2,69824e-07
0000000010;00:00:09;0000009132;  33,00;  2,69757e-07
0000000010;00:00:09;0000009132;  34,00;  2,69757e-07
0000000010;00:00:09;0000009132;  35,00;  2,69824e-07
0000000010;00:00:09;0000009132;  36,00;  2,69623e-07
0000000010;00:00:09;0000009132;  37,00;  2,70161e-07
0000000010;00:00:09;0000009132;  38,00;  2,69824e-07
0000000010;00:00:09;0000009132;  39,00;  2,69555e-07
0000000010;00:00:09;0000009132;  40,00;  2,69354e-07
0000000010;00:00:09;0000009132;  41,00;  2,69421e-07
0000000010;00:00:09;0000009132;  42,00;  2,69757e-07
0000000010;00:00:09;0000009132;  43,00;  2,69086e-07
0000000010;00:00:09;0000009132;  44,00;  2,69354e-07
0000000010;00:00:09;0000009132;  45,00;  2,69824e-07
0000000010;00:00:09;0000009132;  46,00;  2,70161e-07
0000000010;00:00:09;0000009132;  47,00;  2,69690e-07
0000000010;00:00:09;0000009132;  48,00;  2,69489e-07
0000000010;00:00:09;0000009132;  49,00;  2,69086e-07
0000000010;00:00:09;0000009132;  50,00;  2,69958e-07
0000000011;00:00:10;0000010038;  10,00;  2,69287e-07
0000000011;00:00:10;0000010038;  11,00;  2,69354e-07
0000000011;00:00:10;0000010038;  12,00;  2,69354e-07
0000000011;00:00:10;0000010038;  13,00;  2,69086e-07
0000000011;00:00:10;0000010038;  14,00;  2,69555e-07
0000000011;00:00:10;0000010038;  15,00;  2,69489e-07
0000000011;00:00:10;0000010038;  16,00;  2,69623e-07
0000000011;00:00:10;0000010038;  17,00;  2,69220e-07
0000000011;00:00:10;0000010038;  18,00;  2,69958e-07
0000000011;00:00:10;0000010038;  19,00;  2,69555e-07
0000000011;00:00:10;0000010038;  20,00;  2,69489e-07
0000000011;00:00:10;0000010038;  21,00;  2,69354e-07
0000000011;00:00:10;0000010038;  22,00;  2,69690e-07
0000000011;00:00:10;0000010038;  23,00;  2,69892e-07
0000000011;00:00:10;0000010038;  24,00;  2,69421e-07
0000000011;00:00:10;0000010038;  25,00;  2,70026e-07
0000000011;00:00:10;0000010038;  26,00;  2,69824e-07
0000000011;00:00:10;0000010038;  27,00;  2,69824e-07
0000000011;00:00:10;0000010038;  28,00;  2,70026e-07
0000000011;00:00:10;0000010038;  29,00;  2,69555e-07
0000000011;00:00:10;0000010038;  30,00;  2,70026e-07
0000000011;00:00:10;0000010038;  31,00;  2,69892e-07
0000000011;00:00:10;0000010038;  32,00;  2,69757e-07
0000000011;00:00:10;0000010038;  33,00;  2,69824e-07
0000000011;00:00:10;0000010038;  34,00;  2,69824e-07
0000000011;00:00:10;0000010038;  35,00;  2,70227e-07
0000000011;00:00:10;0000010038;  36,00;  2,69892e-07
0000000011;00:00:10;0000010038;  37,00;  2,69958e-07
0000000011;00:00:10;0000010038;  38,00;  2,69892e-07
0000000011;00:00:10;0000010038;  39,00;  2,70026e-07
