#SpectrumName : 150_Torr.SPC
#XUnit        : 
#YUnit        : 
#Length       : 2048
#SubSpcNum    : 1
#StartSubSpc  : 0
#StopSubSpc   : 0
#Comment      : 
#Realtime     : 602.694
#Livetime     : 600.000
#Deadtime     : 2.694
#Starttime    : 30.01.2023 10:07:43
#Stoptime     : 30.01.2023 10:17:46
#CalibCoeff   : a=0.000000000E+000 b=0.000000000E+000 c=0.000000000E+000 d=0.000000000E+000
#SpectrumText : 0 
0	188	13.7113092008
1	171	13.0766968306
2	174	13.1909059583
3	196	14.0
4	190	13.7840487521
5	192	13.8564064606
6	210	14.4913767462
7	191	13.8202749611
8	224	14.9666295471
9	202	14.2126704036
10	205	14.3178210633
11	214	14.6287388383
12	238	15.4272486205
13	211	14.5258390463
14	224	14.9666295471
15	246	15.6843871414
16	200	14.1421356237
17	218	14.7648230602
18	221	14.8660687473
19	220	14.8323969742
20	218	14.7648230602
21	246	15.6843871414
22	260	16.1245154966
23	233	15.2643375225
24	266	16.3095064303
25	250	15.8113883008
26	278	16.6733320005
27	239	15.4596248337
28	243	15.5884572681
29	259	16.0934769394
30	250	15.8113883008
31	262	16.1864140562
32	278	16.6733320005
33	254	15.9373774505
34	296	17.2046505341
35	250	15.8113883008
36	289	17.0
37	279	16.7032930885
38	259	16.0934769394
39	284	16.8522995464
40	269	16.4012194669
41	278	16.6733320005
42	281	16.7630546142
43	270	16.4316767252
44	302	17.378147197
45	320	17.88854382
46	287	16.9410743461
47	282	16.7928556237
48	294	17.1464281995
49	278	16.6733320005
50	302	17.378147197
51	290	17.0293863659
52	289	17.0
53	311	17.6351920885
54	261	16.1554944214
55	286	16.9115345253
56	298	17.2626765016
57	318	17.8325545001
58	317	17.8044938148
59	328	18.1107702763
60	317	17.8044938148
61	301	17.3493515729
62	351	18.7349939952
63	313	17.691806013
64	326	18.0554700853
65	296	17.2046505341
66	309	17.5783958312
67	312	17.6635217327
68	301	17.3493515729
69	334	18.2756668825
70	340	18.4390889146
71	305	17.4642491966
72	335	18.3030052177
73	313	17.691806013
74	363	19.0525588833
75	307	17.5214154679
76	296	17.2046505341
77	341	18.4661853126
78	330	18.1659021246
79	292	17.0880074906
80	278	16.6733320005
81	315	17.7482393493
82	299	17.2916164658
83	285	16.8819430161
84	309	17.5783958312
85	276	16.6132477258
86	326	18.0554700853
87	315	17.7482393493
88	306	17.4928556845
89	294	17.1464281995
90	296	17.2046505341
91	327	18.08314132
92	280	16.7332005307
93	335	18.3030052177
94	319	17.8605710995
95	322	17.9443584449
96	304	17.4355957742
97	296	17.2046505341
98	280	16.7332005307
99	287	16.9410743461
100	258	16.0623784042
101	261	16.1554944214
102	277	16.6433169771
103	248	15.748015748
104	266	16.3095064303
105	269	16.4012194669
106	298	17.2626765016
107	253	15.9059737206
108	258	16.0623784042
109	228	15.0996688705
110	243	15.5884572681
111	259	16.0934769394
112	265	16.2788205961
113	226	15.0332963784
114	256	16.0
115	260	16.1245154966
116	265	16.2788205961
117	206	14.3527000944
118	254	15.9373774505
119	214	14.6287388383
120	217	14.7309198627
121	214	14.6287388383
122	257	16.0312195419
123	224	14.9666295471
124	225	15.0
125	237	15.3948043183
126	233	15.2643375225
127	214	14.6287388383
128	212	14.5602197786
129	206	14.3527000944
130	200	14.1421356237
131	202	14.2126704036
132	205	14.3178210633
133	178	13.3416640641
134	182	13.4907375632
135	177	13.3041346957
136	192	13.8564064606
137	201	14.1774468788
138	190	13.7840487521
139	191	13.8202749611
140	172	13.1148770486
141	191	13.8202749611
142	174	13.1909059583
143	163	12.7671453348
144	167	12.9228479833
145	177	13.3041346957
146	168	12.9614813968
147	185	13.6014705087
148	176	13.2664991614
149	164	12.8062484749
150	161	12.6885775404
151	144	12.0
152	165	12.8452325787
153	172	13.1148770486
154	146	12.0830459736
155	157	12.5299640861
156	135	11.6189500386
157	144	12.0
158	169	13.0
159	145	12.0415945788
160	137	11.7046999107
161	147	12.124355653
162	131	11.4455231423
163	157	12.5299640861
164	134	11.5758369028
165	146	12.0830459736
166	126	11.2249721603
167	138	11.7473401245
168	153	12.3693168769
169	132	11.4891252931
170	151	12.2882057274
171	147	12.124355653
172	154	12.409673646
173	122	11.0453610172
174	159	12.6095202129
175	151	12.2882057274
176	167	12.9228479833
177	124	11.1355287257
178	123	11.0905365064
179	153	12.3693168769
180	138	11.7473401245
181	145	12.0415945788
182	148	12.1655250606
183	150	12.2474487139
184	158	12.56980509
185	155	12.449899598
186	156	12.4899959968
187	155	12.449899598
188	128	11.313708499
189	164	12.8062484749
190	131	11.4455231423
191	137	11.7046999107
192	162	12.7279220614
193	155	12.449899598
194	168	12.9614813968
195	187	13.6747943312
196	171	13.0766968306
197	170	13.0384048104
198	155	12.449899598
199	162	12.7279220614
200	146	12.0830459736
201	178	13.3416640641
202	153	12.3693168769
203	172	13.1148770486
204	158	12.56980509
205	155	12.449899598
206	183	13.5277492585
207	160	12.6491106407
208	169	13.0
209	175	13.2287565553
210	182	13.4907375632
211	175	13.2287565553
212	186	13.638181697
213	153	12.3693168769
214	178	13.3416640641
215	172	13.1148770486
216	170	13.0384048104
217	183	13.5277492585
218	182	13.4907375632
219	183	13.5277492585
220	190	13.7840487521
221	165	12.8452325787
222	173	13.152946438
223	199	14.1067359797
224	168	12.9614813968
225	171	13.0766968306
226	203	14.2478068488
227	196	14.0
228	177	13.3041346957
229	177	13.3041346957
230	176	13.2664991614
231	183	13.5277492585
232	193	13.8924439894
233	188	13.7113092008
234	188	13.7113092008
235	220	14.8323969742
236	183	13.5277492585
237	176	13.2664991614
238	194	13.9283882772
239	197	14.0356688476
240	187	13.6747943312
241	180	13.416407865
242	205	14.3178210633
243	182	13.4907375632
244	189	13.7477270849
245	201	14.1774468788
246	181	13.4536240471
247	199	14.1067359797
248	215	14.6628782986
249	176	13.2664991614
250	202	14.2126704036
251	176	13.2664991614
252	180	13.416407865
253	163	12.7671453348
254	185	13.6014705087
255	172	13.1148770486
256	169	13.0
257	188	13.7113092008
258	165	12.8452325787
259	183	13.5277492585
260	165	12.8452325787
261	154	12.409673646
262	155	12.449899598
263	146	12.0830459736
264	154	12.409673646
265	180	13.416407865
266	163	12.7671453348
267	161	12.6885775404
268	160	12.6491106407
269	155	12.449899598
270	147	12.124355653
271	139	11.7898261226
272	155	12.449899598
273	172	13.1148770486
274	158	12.56980509
275	144	12.0
276	139	11.7898261226
277	135	11.6189500386
278	135	11.6189500386
279	159	12.6095202129
280	161	12.6885775404
281	136	11.6619037897
282	119	10.9087121146
283	114	10.677078252
284	133	11.5325625947
285	115	10.7238052948
286	123	11.0905365064
287	133	11.5325625947
288	126	11.2249721603
289	110	10.4880884817
290	130	11.401754251
291	117	10.8166538264
292	111	10.5356537529
293	111	10.5356537529
294	96	9.79795897113
295	92	9.59166304663
296	95	9.74679434481
297	94	9.69535971483
298	85	9.21954445729
299	99	9.94987437107
300	94	9.69535971483
301	88	9.38083151965
302	85	9.21954445729
303	102	10.0995049384
304	86	9.2736184955
305	74	8.60232526704
306	83	9.11043357914
307	84	9.16515138991
308	76	8.71779788708
309	83	9.11043357914
310	64	8.0
311	67	8.18535277187
312	64	8.0
313	68	8.24621125124
314	63	7.93725393319
315	60	7.74596669241
316	53	7.28010988928
317	54	7.34846922835
318	48	6.92820323028
319	59	7.68114574787
320	53	7.28010988928
321	47	6.8556546004
322	51	7.14142842854
323	54	7.34846922835
324	42	6.48074069841
325	41	6.40312423743
326	40	6.32455532034
327	51	7.14142842854
328	37	6.0827625303
329	46	6.78232998313
330	35	5.9160797831
331	50	7.07106781187
332	43	6.5574385243
333	36	6.0
334	26	5.09901951359
335	36	6.0
336	31	5.56776436283
337	24	4.89897948557
338	27	5.19615242271
339	25	5.0
340	32	5.65685424949
341	26	5.09901951359
342	23	4.79583152331
343	14	3.74165738677
344	24	4.89897948557
345	29	5.38516480713
346	22	4.69041575982
347	20	4.472135955
348	30	5.47722557505
349	19	4.35889894354
350	26	5.09901951359
351	22	4.69041575982
352	12	3.46410161514
353	16	4.0
354	15	3.87298334621
355	14	3.74165738677
356	22	4.69041575982
357	22	4.69041575982
358	19	4.35889894354
359	15	3.87298334621
360	17	4.12310562562
361	11	3.31662479036
362	12	3.46410161514
363	6	2.44948974278
364	6	2.44948974278
365	10	3.16227766017
366	7	2.64575131106
367	11	3.31662479036
368	10	3.16227766017
369	14	3.74165738677
370	17	4.12310562562
371	15	3.87298334621
372	11	3.31662479036
373	10	3.16227766017
374	8	2.82842712475
375	10	3.16227766017
376	5	2.2360679775
377	11	3.31662479036
378	11	3.31662479036
379	7	2.64575131106
380	4	2.0
381	6	2.44948974278
382	6	2.44948974278
383	7	2.64575131106
384	12	3.46410161514
385	7	2.64575131106
386	7	2.64575131106
387	3	1.73205080757
388	5	2.2360679775
389	4	2.0
390	5	2.2360679775
391	2	1.41421356237
392	10	3.16227766017
393	4	2.0
394	2	1.41421356237
395	9	3.0
396	4	2.0
397	7	2.64575131106
398	5	2.2360679775
399	4	2.0
400	9	3.0
401	6	2.44948974278
402	3	1.73205080757
403	6	2.44948974278
404	4	2.0
405	1	1.0
406	2	1.41421356237
407	6	2.44948974278
408	5	2.2360679775
409	4	2.0
410	9	3.0
411	5	2.2360679775
412	5	2.2360679775
413	7	2.64575131106
414	5	2.2360679775
415	6	2.44948974278
416	2	1.41421356237
417	5	2.2360679775
418	5	2.2360679775
419	5	2.2360679775
420	3	1.73205080757
421	3	1.73205080757
422	0	0.0
423	1	1.0
424	5	2.2360679775
425	2	1.41421356237
426	3	1.73205080757
427	8	2.82842712475
428	4	2.0
429	4	2.0
430	1	1.0
431	5	2.2360679775
432	2	1.41421356237
433	5	2.2360679775
434	6	2.44948974278
435	2	1.41421356237
436	3	1.73205080757
437	6	2.44948974278
438	5	2.2360679775
439	5	2.2360679775
440	7	2.64575131106
441	4	2.0
442	5	2.2360679775
443	8	2.82842712475
444	5	2.2360679775
445	8	2.82842712475
446	4	2.0
447	7	2.64575131106
448	5	2.2360679775
449	6	2.44948974278
450	3	1.73205080757
451	6	2.44948974278
452	5	2.2360679775
453	3	1.73205080757
454	7	2.64575131106
455	3	1.73205080757
456	3	1.73205080757
457	5	2.2360679775
458	4	2.0
459	6	2.44948974278
460	4	2.0
461	3	1.73205080757
462	6	2.44948974278
463	7	2.64575131106
464	4	2.0
465	4	2.0
466	5	2.2360679775
467	1	1.0
468	3	1.73205080757
469	2	1.41421356237
470	2	1.41421356237
