0000000401;scans;0000000053;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";14:35:14
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"electron-energy";10,0;50,0;0,1;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";60,000;"uA"
"focus";-90;"V"
"mass";28,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"electron-energy V";"Faraday torr"
0000000001;00:00:01;0000001001;  21,3; -1,34697e-11
0000000001;00:00:01;0000001001;  21,4; -6,55749e-13
0000000001;00:00:01;0000001001;  21,5;  2,40154e-11
0000000001;00:00:01;0000001001;  21,6;  6,21349e-12
0000000001;00:00:01;0000001001;  21,7;  4,09359e-11
0000000001;00:00:01;0000001001;  21,8;  6,11674e-12
0000000001;00:00:01;0000001001;  21,9; -6,01999e-13
0000000001;00:00:01;0000001001;  22,0;  2,44024e-11
0000000001;00:00:01;0000001001;  22,1;  5,90600e-11
0000000001;00:00:01;0000001001;  22,2;  2,65847e-11
0000000001;00:00:01;0000001001;  22,3;  1,70172e-11
0000000001;00:00:01;0000001001;  22,4;  1,98552e-11
0000000001;00:00:01;0000001001;  22,5;  2,00917e-11
0000000001;00:00:01;0000001001;  22,6;  1,40072e-11
0000000001;00:00:01;0000001001;  22,7;  2,41874e-12
0000000001;00:00:01;0000001001;  22,8;  2,47034e-11
0000000001;00:00:01;0000001001;  22,9;  2,84014e-11
0000000001;00:00:01;0000001001;  23,0;  2,12634e-11
0000000001;00:00:01;0000001001;  23,1;  1,81567e-11
0000000001;00:00:01;0000001001;  23,2;  3,82269e-11
0000000001;00:00:01;0000001001;  23,3;  3,33571e-11
0000000001;00:00:01;0000001001;  23,4;  5,74049e-12
0000000001;00:00:01;0000001001;  23,5;  3,52921e-11
0000000001;00:00:01;0000001001;  23,6;  2,74339e-11
0000000001;00:00:01;0000001001;  23,7;  3,64639e-11
0000000001;00:00:01;0000001001;  23,8;  4,14089e-11
0000000001;00:00:01;0000001001;  23,9;  4,32149e-11
0000000001;00:00:01;0000001001;  24,0;  3,10352e-11
0000000001;00:00:01;0000001001;  24,1;  3,97104e-11
0000000001;00:00:01;0000001001;  24,2;  4,25806e-11
0000000001;00:00:01;0000001001;  24,3;  3,43784e-11
0000000001;00:00:01;0000001001;  24,4;  3,02504e-11
0000000001;00:00:01;0000001001;  24,5;  2,71437e-11
0000000001;00:00:01;0000001001;  24,6;  5,61149e-11
0000000001;00:00:01;0000001001;  24,7;  4,59561e-11
0000000001;00:00:01;0000001001;  24,8;  3,22714e-11
0000000001;00:00:01;0000001001;  24,9;  4,19464e-11
0000000001;00:00:01;0000001001;  25,0;  5,08796e-11
0000000001;00:00:01;0000001001;  25,1;  3,63994e-11
0000000001;00:00:01;0000001001;  25,2;  1,95649e-11
0000000001;00:00:01;0000001001;  25,3;  5,40831e-11
0000000001;00:00:01;0000001001;  25,4;  3,47224e-11
0000000001;00:00:01;0000001001;  25,5;  3,58296e-11
0000000001;00:00:01;0000001001;  25,6;  5,02884e-11
0000000001;00:00:01;0000001001;  25,7;  4,26129e-11
0000000001;00:00:01;0000001001;  25,8;  2,33274e-11
0000000001;00:00:01;0000001001;  25,9;  4,67839e-11
0000000001;00:00:01;0000001001;  26,0;  4,32686e-11
0000000001;00:00:01;0000001001;  26,1;  5,72114e-11
0000000001;00:00:01;0000001001;  26,2;  4,69774e-11
0000000001;00:00:01;0000001001;  26,3;  3,75926e-11
0000000001;00:00:01;0000001001;  26,4;  3,74529e-11
0000000001;00:00:01;0000001001;  26,5;  4,64614e-11
0000000001;00:00:01;0000001001;  26,6;  4,87404e-11
0000000001;00:00:01;0000001001;  26,7;  7,54860e-11
0000000001;00:00:01;0000001001;  26,8;  5,23846e-11
0000000001;00:00:01;0000001001;  26,9;  2,18869e-11
0000000001;00:00:01;0000001001;  27,0;  7,14330e-11
0000000001;00:00:01;0000001001;  27,1;  2,92614e-11
0000000001;00:00:01;0000001001;  27,2;  4,38384e-11
0000000001;00:00:01;0000001001;  27,3;  8,11400e-11
0000000001;00:00:01;0000001001;  27,4;  4,22259e-11
0000000001;00:00:01;0000001001;  27,5;  5,02884e-11
0000000001;00:00:01;0000001001;  27,6;  2,76274e-11
0000000001;00:00:01;0000001001;  27,7;  2,82187e-11
0000000001;00:00:01;0000001001;  27,8;  5,12344e-11
0000000001;00:00:01;0000001001;  27,9;  4,05274e-11
0000000001;00:00:01;0000001001;  28,0;  6,81970e-11
0000000001;00:00:01;0000001001;  28,1;  5,62546e-11
0000000001;00:00:01;0000001001;  28,2;  5,15676e-11
0000000001;00:00:01;0000001001;  28,3;  3,13899e-11
0000000001;00:00:01;0000001001;  28,4;  5,93070e-11
0000000001;00:00:01;0000001001;  28,5;  5,56956e-11
0000000001;00:00:01;0000001001;  28,6;  7,08310e-11
0000000001;00:00:01;0000001001;  28,7;  3,78614e-11
0000000001;00:00:01;0000001001;  28,8;  4,90951e-11
0000000001;00:00:01;0000001001;  28,9;  8,81490e-11
0000000001;00:00:01;0000001001;  29,0;  4,40426e-11
0000000001;00:00:01;0000001001;  29,1;  7,47980e-11
0000000001;00:00:01;0000001001;  29,2;  5,93610e-11
0000000001;00:00:01;0000001001;  29,3;  4,65474e-11
0000000001;00:00:01;0000001001;  29,4;  8,46880e-11
0000000001;00:00:01;0000001001;  29,5;  6,19090e-11
0000000001;00:00:01;0000001001;  29,6;  5,60504e-11
0000000001;00:00:01;0000001001;  29,7;  7,81090e-11
0000000001;00:00:01;0000001001;  29,8;  5,84690e-11
0000000001;00:00:01;0000001001;  29,9;  8,10650e-11
0000000001;00:00:01;0000001001;  30,0;  8,09150e-11
0000000001;00:00:01;0000001001;  30,1;  7,22610e-11
0000000001;00:00:01;0000001001;  30,2;  6,00270e-11
0000000001;00:00:01;0000001001;  30,3;  7,77970e-11
0000000001;00:00:01;0000001001;  30,4;  5,25889e-11
0000000001;00:00:01;0000001001;  30,5;  6,62950e-11
0000000001;00:00:01;0000001001;  30,6;  7,45720e-11
0000000001;00:00:01;0000001001;  30,7;  8,08390e-11
0000000001;00:00:01;0000001001;  30,8;  8,37310e-11
0000000001;00:00:01;0000001001;  30,9;  7,75500e-11
0000000001;00:00:01;0000001001;  31,0;  6,76280e-11
0000000001;00:00:01;0000001001;  31,1;  9,42120e-11
0000000001;00:00:01;0000001001;  31,2;  8,13770e-11
0000000001;00:00:01;0000001001;  31,3;  7,61200e-11
0000000001;00:00:01;0000001001;  31,4;  7,93130e-11
0000000001;00:00:01;0000001001;  31,5;  7,71310e-11
0000000001;00:00:01;0000001001;  31,6;  1,06661e-10
0000000001;00:00:01;0000001001;  31,7;  7,34000e-11
0000000001;00:00:01;0000001001;  31,8;  7,27980e-11
0000000001;00:00:01;0000001001;  31,9;  9,00310e-11
0000000001;00:00:01;0000001001;  32,0;  8,10970e-11
0000000001;00:00:01;0000001001;  32,1;  8,08290e-11
0000000001;00:00:01;0000001001;  32,2;  8,58810e-11
0000000001;00:00:01;0000001001;  32,3;  7,35510e-11
0000000001;00:00:01;0000001001;  32,4;  7,07020e-11
0000000001;00:00:01;0000001001;  32,5;  7,38200e-11
0000000001;00:00:01;0000001001;  32,6;  8,68380e-11
0000000001;00:00:01;0000001001;  32,7;  9,45130e-11
0000000001;00:00:01;0000001001;  32,8;  9,12560e-11
0000000001;00:00:01;0000001001;  32,9;  9,99740e-11
0000000001;00:00:01;0000001001;  33,0;  7,70120e-11
0000000001;00:00:01;0000001001;  33,1;  6,18660e-11
0000000001;00:00:01;0000001001;  33,2;  1,06446e-10
0000000001;00:00:01;0000001001;  33,3;  8,83000e-11
0000000001;00:00:01;0000001001;  33,4;  9,23100e-11
0000000001;00:00:01;0000001001;  33,5;  1,05446e-10
0000000001;00:00:01;0000001001;  33,6;  7,18420e-11
0000000001;00:00:01;0000001001;  33,7;  1,02597e-10
0000000001;00:00:01;0000001001;  33,8;  8,60960e-11
0000000001;00:00:01;0000001001;  33,9;  7,22070e-11
0000000001;00:00:01;0000001001;  34,0;  8,65910e-11
0000000001;00:00:01;0000001001;  34,1;  1,01791e-10
0000000001;00:00:01;0000001001;  34,2;  1,05349e-10
0000000001;00:00:01;0000001001;  34,3;  9,62760e-11
0000000001;00:00:01;0000001001;  34,4;  1,14906e-10
0000000001;00:00:01;0000001001;  34,5;  1,07833e-10
0000000001;00:00:01;0000001001;  34,6;  9,88130e-11
0000000001;00:00:01;0000001001;  34,7;  9,51910e-11
0000000001;00:00:01;0000001001;  34,8;  1,10606e-10
0000000001;00:00:01;0000001001;  34,9;  7,95170e-11
0000000001;00:00:01;0000001001;  35,0;  9,72650e-11
0000000001;00:00:01;0000001001;  35,1;  1,08091e-10
0000000001;00:00:01;0000001001;  35,2;  1,09316e-10
0000000001;00:00:01;0000001001;  35,3;  9,69860e-11
0000000001;00:00:01;0000001001;  35,4;  1,17981e-10
0000000001;00:00:01;0000001001;  35,5;  1,16250e-10
0000000001;00:00:01;0000001001;  35,6;  9,78030e-11
0000000001;00:00:01;0000001001;  35,7;  1,22754e-10
0000000001;00:00:01;0000001001;  35,8;  1,31321e-10
0000000001;00:00:01;0000001001;  35,9;  9,49540e-11
0000000001;00:00:01;0000001001;  36,0;  9,39650e-11
0000000001;00:00:01;0000001001;  36,1;  1,24130e-10
0000000001;00:00:01;0000001001;  36,2;  1,05263e-10
0000000001;00:00:01;0000001001;  36,3;  1,00630e-10
0000000001;00:00:01;0000001001;  36,4;  1,26978e-10
0000000001;00:00:01;0000001001;  36,5;  1,15895e-10
0000000001;00:00:01;0000001001;  36,6;  1,00759e-10
0000000001;00:00:01;0000001001;  36,7;  1,25538e-10
0000000001;00:00:01;0000001001;  36,8;  1,32472e-10
0000000001;00:00:01;0000001001;  36,9;  1,18110e-10
0000000001;00:00:01;0000001001;  37,0;  1,32880e-10
0000000001;00:00:01;0000001001;  37,1;  1,31504e-10
0000000001;00:00:01;0000001001;  37,2;  1,30698e-10
0000000001;00:00:01;0000001001;  37,3;  1,23506e-10
0000000001;00:00:01;0000001001;  37,4;  1,26753e-10
0000000001;00:00:01;0000001001;  37,5;  1,24216e-10
0000000001;00:00:01;0000001001;  37,6;  9,00090e-11
0000000001;00:00:01;0000001001;  37,7;  1,23259e-10
0000000001;00:00:01;0000001001;  37,8;  1,21679e-10
0000000001;00:00:01;0000001001;  37,9;  9,06650e-11
0000000001;00:00:01;0000001001;  38,0;  1,31977e-10
0000000001;00:00:01;0000001001;  38,1;  1,19410e-10
0000000001;00:00:01;0000001001;  38,2;  1,30494e-10
0000000001;00:00:01;0000001001;  38,3;  1,45210e-10
0000000001;00:00:01;0000001001;  38,4;  1,48500e-10
0000000001;00:00:01;0000001001;  38,5;  1,40760e-10
0000000001;00:00:01;0000001001;  38,6;  1,46146e-10
0000000001;00:00:01;0000001001;  38,7;  1,33127e-10
0000000001;00:00:01;0000001001;  38,8;  1,17110e-10
0000000001;00:00:01;0000001001;  38,9;  1,39330e-10
0000000001;00:00:01;0000001001;  39,0;  1,33923e-10
0000000001;00:00:01;0000001001;  39,1;  1,22259e-10
0000000001;00:00:01;0000001001;  39,2;  1,25258e-10
0000000001;00:00:01;0000001001;  39,3;  1,26699e-10
0000000001;00:00:01;0000001001;  39,4;  1,24312e-10
0000000001;00:00:01;0000001001;  39,5;  1,25989e-10
0000000001;00:00:01;0000001001;  39,6;  1,40459e-10
0000000001;00:00:01;0000001001;  39,7;  1,46296e-10
0000000001;00:00:01;0000001001;  39,8;  1,29978e-10
0000000001;00:00:01;0000001001;  39,9;  1,53692e-10
0000000001;00:00:01;0000001001;  40,0;  1,38621e-10
0000000001;00:00:01;0000001001;  40,1;  1,50704e-10
0000000001;00:00:01;0000001001;  40,2;  1,35815e-10
0000000001;00:00:01;0000001001;  40,3;  1,54681e-10
0000000001;00:00:01;0000001001;  40,4;  1,61905e-10
0000000001;00:00:01;0000001001;  40,5;  1,50295e-10
0000000001;00:00:01;0000001001;  40,6;  1,31246e-10
0000000001;00:00:01;0000001001;  40,7;  1,81169e-10
0000000001;00:00:01;0000001001;  40,8;  1,46060e-10
0000000001;00:00:01;0000001001;  40,9;  1,58422e-10
0000000001;00:00:01;0000001001;  41,0;  1,42566e-10
0000000001;00:00:01;0000001001;  41,1;  1,23947e-10
0000000001;00:00:01;0000001001;  41,2;  1,60465e-10
0000000001;00:00:01;0000001001;  41,3;  1,37685e-10
0000000001;00:00:01;0000001001;  41,4;  1,60776e-10
0000000001;00:00:01;0000001001;  41,5;  1,55423e-10
0000000001;00:00:01;0000001001;  41,6;  1,42727e-10
0000000001;00:00:01;0000001001;  41,7;  1,38137e-10
0000000001;00:00:01;0000001001;  41,8;  1,48704e-10
0000000001;00:00:01;0000001001;  41,9;  1,56777e-10
0000000001;00:00:01;0000001001;  42,0;  1,70172e-10
0000000001;00:00:01;0000001001;  42,1;  1,58196e-10
0000000001;00:00:01;0000001001;  42,2;  1,53692e-10
0000000001;00:00:01;0000001001;  42,3;  1,50833e-10
0000000001;00:00:01;0000001001;  42,4;  1,51671e-10
0000000001;00:00:01;0000001001;  42,5;  1,62141e-10
0000000001;00:00:01;0000001001;  42,6;  1,72214e-10
0000000001;00:00:01;0000001001;  42,7;  1,67226e-10
0000000001;00:00:01;0000001001;  42,8;  1,63571e-10
0000000001;00:00:01;0000001001;  42,9;  1,56197e-10
0000000001;00:00:01;0000001001;  43,0;  1,65732e-10
0000000001;00:00:01;0000001001;  43,1;  1,76052e-10
0000000001;00:00:01;0000001001;  43,2;  1,57336e-10
0000000001;00:00:01;0000001001;  43,3;  1,48973e-10
0000000001;00:00:01;0000001001;  43,4;  1,71408e-10
0000000001;00:00:01;0000001001;  43,5;  1,64506e-10
0000000001;00:00:01;0000001001;  43,6;  1,51897e-10
0000000001;00:00:01;0000001001;  43,7;  1,81653e-10
0000000001;00:00:01;0000001001;  43,8;  1,90478e-10
0000000001;00:00:01;0000001001;  43,9;  1,56982e-10
0000000001;00:00:01;0000001001;  44,0;  1,72440e-10
0000000001;00:00:01;0000001001;  44,1;  1,64420e-10
0000000001;00:00:01;0000001001;  44,2;  1,60239e-10
0000000001;00:00:01;0000001001;  44,3;  1,67194e-10
0000000001;00:00:01;0000001001;  44,4;  1,61099e-10
0000000001;00:00:01;0000001001;  44,5;  1,64334e-10
0000000001;00:00:01;0000001001;  44,6;  1,73644e-10
0000000001;00:00:01;0000001001;  44,7;  1,59282e-10
0000000001;00:00:01;0000001001;  44,8;  1,54864e-10
0000000001;00:00:01;0000001001;  44,9;  1,41383e-10
0000000001;00:00:01;0000001001;  45,0;  1,56562e-10
0000000001;00:00:01;0000001001;  45,1;  1,94209e-10
0000000001;00:00:01;0000001001;  45,2;  2,23836e-10
0000000001;00:00:01;0000001001;  45,3;  1,68172e-10
0000000001;00:00:01;0000001001;  45,4;  1,94660e-10
0000000001;00:00:01;0000001001;  45,5;  1,62206e-10
0000000001;00:00:01;0000001001;  45,6;  1,84480e-10
0000000001;00:00:01;0000001001;  45,7;  1,55520e-10
0000000001;00:00:01;0000001001;  45,8;  1,60895e-10
0000000001;00:00:01;0000001001;  45,9;  1,84114e-10
0000000001;00:00:01;0000001001;  46,0;  1,68333e-10
0000000001;00:00:01;0000001001;  46,1;  1,77084e-10
0000000001;00:00:01;0000001001;  46,2;  1,75708e-10
0000000001;00:00:01;0000001001;  46,3;  1,70096e-10
0000000001;00:00:01;0000001001;  46,4;  1,83942e-10
0000000001;00:00:01;0000001001;  46,5;  1,85383e-10
0000000001;00:00:01;0000001001;  46,6;  1,85404e-10
0000000001;00:00:01;0000001001;  46,7;  1,73096e-10
0000000001;00:00:01;0000001001;  46,8;  1,82147e-10
0000000001;00:00:01;0000001001;  46,9;  1,83523e-10
0000000001;00:00:01;0000001001;  47,0;  1,71978e-10
0000000001;00:00:01;0000001001;  47,1;  1,82513e-10
0000000001;00:00:01;0000001001;  47,2;  1,93445e-10
0000000001;00:00:01;0000001001;  47,3;  1,99465e-10
0000000001;00:00:01;0000001001;  47,4;  1,77546e-10
0000000001;00:00:01;0000001001;  47,5;  2,21954e-10
0000000001;00:00:01;0000001001;  47,6;  2,03303e-10
0000000001;00:00:01;0000001001;  47,7;  2,07474e-10
0000000001;00:00:01;0000001001;  47,8;  2,11441e-10
0000000001;00:00:01;0000001001;  47,9;  1,76321e-10
0000000001;00:00:01;0000001001;  48,0;  2,09678e-10
0000000001;00:00:01;0000001001;  48,1;  1,95402e-10
0000000001;00:00:01;0000001001;  48,2;  2,20933e-10
0000000001;00:00:01;0000001001;  48,3;  2,20815e-10
0000000001;00:00:01;0000001001;  48,4;  2,18224e-10
0000000001;00:00:01;0000001001;  48,5;  2,32522e-10
0000000001;00:00:01;0000001001;  48,6;  2,12043e-10
0000000001;00:00:01;0000001001;  48,7;  1,87769e-10
