0000000401;scans;0000000053;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";14:48:28
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"electron-energy";10,0;50,0;0,1;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";60,000;"uA"
"focus";-90;"V"
"mass";40,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"electron-energy V";"Faraday torr"
0000000001;00:00:01;0000001001;  27,6; -1,97799e-12
0000000001;00:00:01;0000001001;  27,7; -2,36499e-12
0000000001;00:00:01;0000001001;  27,8;  1,61249e-12
0000000001;00:00:01;0000001001;  27,9;  7,79370e-12
0000000001;00:00:01;0000001001;  28,0; -4,36449e-12
0000000001;00:00:01;0000001001;  28,1;  2,38542e-11
0000000001;00:00:01;0000001001;  28,2;  2,12957e-11
0000000001;00:00:01;0000001001;  28,3;  6,95523e-12
0000000001;00:00:01;0000001001;  28,4; -7,51420e-12
0000000001;00:00:01;0000001001;  28,5; -5,66524e-12
0000000001;00:00:01;0000001001;  28,6;  6,46074e-12
0000000001;00:00:01;0000001001;  28,7; -2,22524e-11
0000000001;00:00:01;0000001001;  28,8; -1,07822e-11
0000000001;00:00:01;0000001001;  28,9; -6,77248e-12
0000000001;00:00:01;0000001001;  29,0;  8,78270e-12
0000000001;00:00:01;0000001001;  29,1;  7,38520e-12
0000000001;00:00:01;0000001001;  29,2; -5,66524e-12
0000000001;00:00:01;0000001001;  29,3;  8,95470e-12
0000000001;00:00:01;0000001001;  29,4; -1,24699e-12
0000000001;00:00:01;0000001001;  29,5; -1,52649e-11
0000000001;00:00:01;0000001001;  29,6; -8,14840e-12
0000000001;00:00:01;0000001001;  29,7; -2,08549e-12
0000000001;00:00:01;0000001001;  29,8; -4,78374e-12
0000000001;00:00:01;0000001001;  29,9;  1,01049e-12
0000000001;00:00:01;0000001001;  30,0;  8,68590e-12
0000000001;00:00:01;0000001001;  30,1; -3,66574e-12
0000000001;00:00:01;0000001001;  30,2; -2,35424e-12
0000000001;00:00:01;0000001001;  30,3;  1,81567e-11
0000000001;00:00:01;0000001001;  30,4; -6,50373e-12
0000000001;00:00:01;0000001001;  30,5; -7,81520e-12
0000000001;00:00:01;0000001001;  30,6; -1,73827e-11
0000000001;00:00:01;0000001001;  30,7;  1,61787e-11
0000000001;00:00:01;0000001001;  30,8;  9,24490e-13
0000000001;00:00:01;0000001001;  30,9; -1,20399e-11
0000000001;00:00:01;0000001001;  31,0; -2,23599e-12
0000000001;00:00:01;0000001001;  31,1; -1,64474e-11
0000000001;00:00:01;0000001001;  31,2; -3,37549e-12
0000000001;00:00:01;0000001001;  31,3;  1,33514e-11
0000000001;00:00:01;0000001001;  31,4; -2,31447e-11
0000000001;00:00:01;0000001001;  31,5;  2,14999e-12
0000000001;00:00:01;0000001001;  31,6; -6,44990e-14
0000000001;00:00:01;0000001001;  31,7; -1,43619e-11
0000000001;00:00:01;0000001001;  31,8;  1,59099e-12
0000000001;00:00:01;0000001001;  31,9; -8,71820e-12
0000000001;00:00:01;0000001001;  32,0; -1,69634e-11
0000000001;00:00:01;0000001001;  32,1;  1,07822e-11
0000000001;00:00:01;0000001001;  32,2; -8,33120e-12
0000000001;00:00:01;0000001001;  32,3; -8,69670e-12
0000000001;00:00:01;0000001001;  32,4; -1,11369e-11
0000000001;00:00:01;0000001001;  32,5; -1,60927e-11
0000000001;00:00:01;0000001001;  32,6; -3,32174e-12
0000000001;00:00:01;0000001001;  32,7;  5,58999e-12
0000000001;00:00:01;0000001001;  32,8; -5,69749e-13
0000000001;00:00:01;0000001001;  32,9;  8,87940e-12
0000000001;00:00:01;0000001001;  33,0; -4,95574e-12
0000000001;00:00:01;0000001001;  33,1; -5,61149e-12
0000000001;00:00:01;0000001001;  33,2; -1,32009e-11
0000000001;00:00:01;0000001001;  33,3;  8,68590e-12
0000000001;00:00:01;0000001001;  33,4;  1,13842e-11
0000000001;00:00:01;0000001001;  33,5;  1,45232e-11
0000000001;00:00:01;0000001001;  33,6; -3,48299e-12
0000000001;00:00:01;0000001001;  33,7;  2,04249e-13
0000000001;00:00:01;0000001001;  33,8; -1,40932e-11
0000000001;00:00:01;0000001001;  33,9; -3,66574e-12
0000000001;00:00:01;0000001001;  34,0;  4,39674e-12
0000000001;00:00:01;0000001001;  34,1; -1,18464e-11
0000000001;00:00:01;0000001001;  34,2;  9,45990e-12
0000000001;00:00:01;0000001001;  34,3; -1,51144e-11
0000000001;00:00:01;0000001001;  34,4;  1,69634e-11
