0000000401;scans;0000000053;DataLength
"header";0000000019;"lines"
"Date";28.11.2022;"Time";14:42:21
"ID";"HAL 7 RC RGA 100 #13407";"Version";4
"Scans";1
"Scan ID";"Mode";"Input";"Scanned";"Start";"Stop";"Increment";"Dwell";"Settle";"RS";"RelSEM"
"Scan 1";"RGA";"Faraday";"electron-energy";10,0;50,0;0,1;100,000%;100,000%;1,000000;1,000000;
"Environment";
"Global";"RGA"
"F1";1;"( 1 = on, 0 = off )"
"F2";0;"( 1 = on, 0 = off )"
"cage";3,0;"V"
"delta-m";0;"%"
"electron-energy";70,0;"V"
"emission";60,000;"uA"
"focus";-90;"V"
"mass";18,00;"amu"
"mode-change-delay";1000;"ms"
"resolution";0;"%"
"Data";1
"Cycle";"Time";"ms";"electron-energy V";"Faraday torr"
0000000001;00:00:01;0000001002;  19,3; -2,67567e-11
0000000001;00:00:01;0000001002;  19,4; -2,11989e-11
0000000001;00:00:01;0000001002;  19,5; -4,02479e-11
0000000001;00:00:01;0000001002;  19,6; -2,84229e-11
0000000001;00:00:01;0000001002;  19,7;  1,04274e-11
0000000001;00:00:01;0000001002;  19,8; -2,23922e-11
0000000001;00:00:01;0000001002;  19,9; -6,20274e-12
0000000001;00:00:01;0000001002;  20,0; -1,94897e-11
0000000001;00:00:01;0000001002;  20,1; -2,77349e-11
0000000001;00:00:01;0000001002;  20,2;  1,96294e-11
0000000001;00:00:01;0000001002;  20,3; -1,41792e-11
0000000001;00:00:01;0000001002;  20,4; -2,28114e-11
0000000001;00:00:01;0000001002;  20,5;  3,61199e-12
0000000001;00:00:01;0000001002;  20,6; -1,23947e-11
0000000001;00:00:01;0000001002;  20,7; -1,35557e-11
0000000001;00:00:01;0000001002;  20,8; -4,71924e-12
0000000001;00:00:01;0000001002;  20,9; -9,13740e-12
0000000001;00:00:01;0000001002;  21,0; -2,61009e-11
0000000001;00:00:01;0000001002;  21,1; -2,09839e-11
0000000001;00:00:01;0000001002;  21,2; -1,31042e-11
0000000001;00:00:01;0000001002;  21,3; -1,90812e-11
0000000001;00:00:01;0000001002;  21,4; -1,21152e-11
0000000001;00:00:01;0000001002;  21,5; -1,62969e-11
0000000001;00:00:01;0000001002;  21,6; -1,40932e-11
0000000001;00:00:01;0000001002;  21,7; -2,17042e-11
0000000001;00:00:01;0000001002;  21,8; -1,01264e-11
0000000001;00:00:01;0000001002;  21,9; -1,62324e-11
0000000001;00:00:01;0000001002;  22,0; -4,98799e-12
0000000001;00:00:01;0000001002;  22,1; -2,69824e-11
0000000001;00:00:01;0000001002;  22,2; -2,01132e-11
0000000001;00:00:01;0000001002;  22,3; -2,18547e-11
0000000001;00:00:01;0000001002;  22,4; -2,92829e-11
0000000001;00:00:01;0000001002;  22,5; -1,90812e-11
0000000001;00:00:01;0000001002;  22,6; -1,15239e-11
0000000001;00:00:01;0000001002;  22,7; -6,01999e-12
0000000001;00:00:01;0000001002;  22,8; -1,37599e-11
0000000001;00:00:01;0000001002;  22,9; -2,27792e-11
0000000001;00:00:01;0000001002;  23,0; -2,53484e-11
0000000001;00:00:01;0000001002;  23,1; -1,69634e-11
0000000001;00:00:01;0000001002;  23,2; -2,93259e-11
0000000001;00:00:01;0000001002;  23,3; -1,20292e-11
0000000001;00:00:01;0000001002;  23,4; -3,38946e-11
0000000001;00:00:01;0000001002;  23,5; -1,37062e-11
0000000001;00:00:01;0000001002;  23,6; -1,79094e-11
0000000001;00:00:01;0000001002;  23,7; -3,91191e-11
0000000001;00:00:01;0000001002;  23,8; -1,76944e-11
0000000001;00:00:01;0000001002;  23,9; -1,51144e-11
0000000001;00:00:01;0000001002;  24,0; -2,95839e-11
0000000001;00:00:01;0000001002;  24,1; -9,90070e-12
0000000001;00:00:01;0000001002;  24,2; -3,07879e-11
0000000001;00:00:01;0000001002;  24,3; -3,12287e-11
0000000001;00:00:01;0000001002;  24,4;  7,40670e-12
0000000001;00:00:01;0000001002;  24,5; -3,91191e-11
0000000001;00:00:01;0000001002;  24,6; -2,86702e-11
0000000001;00:00:01;0000001002;  24,7; -2,09302e-11
0000000001;00:00:01;0000001002;  24,8; -2,60042e-11
0000000001;00:00:01;0000001002;  24,9; -9,76090e-12
0000000001;00:00:01;0000001002;  25,0; -3,31099e-11
0000000001;00:00:01;0000001002;  25,1; -3,72594e-11
0000000001;00:00:01;0000001002;  25,2; -3,51524e-12
0000000001;00:00:01;0000001002;  25,3; -3,97104e-11
0000000001;00:00:01;0000001002;  25,4; -1,05134e-11
0000000001;00:00:01;0000001002;  25,5; -7,67540e-12
0000000001;00:00:01;0000001002;  25,6; -5,22234e-11
0000000001;00:00:01;0000001002;  25,7; -1,44157e-11
0000000001;00:00:01;0000001002;  25,8; -2,28652e-11
0000000001;00:00:01;0000001002;  25,9; -6,09524e-12
0000000001;00:00:01;0000001002;  26,0;  6,07374e-12
0000000001;00:00:01;0000001002;  26,1; -1,64797e-11
0000000001;00:00:01;0000001002;  26,2; -2,96484e-11
0000000001;00:00:01;0000001002;  26,3; -1,37062e-11
0000000001;00:00:01;0000001002;  26,4; -1,42759e-11
0000000001;00:00:01;0000001002;  26,5; -5,76199e-12
0000000001;00:00:01;0000001002;  26,6; -3,39269e-11
0000000001;00:00:01;0000001002;  26,7; -3,82699e-12
0000000001;00:00:01;0000001002;  26,8; -5,93399e-12
0000000001;00:00:01;0000001002;  26,9; -5,75124e-12
0000000001;00:00:01;0000001002;  27,0; -2,55849e-11
0000000001;00:00:01;0000001002;  27,1; -1,16207e-11
0000000001;00:00:01;0000001002;  27,2; -2,73479e-11
0000000001;00:00:01;0000001002;  27,3; -7,82590e-12
0000000001;00:00:01;0000001002;  27,4; -1,42114e-11
0000000001;00:00:01;0000001002;  27,5; -1,18249e-11
0000000001;00:00:01;0000001002;  27,6; -1,84792e-11
0000000001;00:00:01;0000001002;  27,7; -1,95757e-11
0000000001;00:00:01;0000001002;  27,8; -1,35557e-11
0000000001;00:00:01;0000001002;  27,9;  1,09864e-11
0000000001;00:00:01;0000001002;  28,0; -5,99849e-12
0000000001;00:00:01;0000001002;  28,1; -1,04812e-11
0000000001;00:00:01;0000001002;  28,2; -2,90142e-11
0000000001;00:00:01;0000001002;  28,3; -2,53699e-11
0000000001;00:00:01;0000001002;  28,4; -9,70720e-12
0000000001;00:00:01;0000001002;  28,5; -1,98014e-11
0000000001;00:00:01;0000001002;  28,6; -1,25989e-11
0000000001;00:00:01;0000001002;  28,7; -2,68104e-11
0000000001;00:00:01;0000001002;  28,8; -3,22499e-11
0000000001;00:00:01;0000001002;  28,9; -4,13874e-12
0000000001;00:00:01;0000001002;  29,0; -1,86297e-11
0000000001;00:00:01;0000001002;  29,1; -2,15859e-11
0000000001;00:00:01;0000001002;  29,2; -2,22739e-11
0000000001;00:00:01;0000001002;  29,3; -2,23599e-11
0000000001;00:00:01;0000001002;  29,4;  3,74099e-12
0000000001;00:00:01;0000001002;  29,5;  9,40620e-12
0000000001;00:00:01;0000001002;  29,6; -1,13412e-11
0000000001;00:00:01;0000001002;  29,7; -3,28519e-11
0000000001;00:00:01;0000001002;  29,8; -1,51144e-11
0000000001;00:00:01;0000001002;  29,9; -1,08037e-11
0000000001;00:00:01;0000001002;  30,0; -1,48027e-11
0000000001;00:00:01;0000001002;  30,1; -1,29322e-11
0000000001;00:00:01;0000001002;  30,2; -9,01920e-12
0000000001;00:00:01;0000001002;  30,3; -9,51370e-12
0000000001;00:00:01;0000001002;  30,4; -3,33249e-12
0000000001;00:00:01;0000001002;  30,5; -3,19811e-11
0000000001;00:00:01;0000001002;  30,6; -3,15082e-11
0000000001;00:00:01;0000001002;  30,7;  3,74099e-12
0000000001;00:00:01;0000001002;  30,8; -2,62407e-11
0000000001;00:00:01;0000001002;  30,9; -3,26584e-11
0000000001;00:00:01;0000001002;  31,0; -1,85652e-11
0000000001;00:00:01;0000001002;  31,1; -1,23624e-11
0000000001;00:00:01;0000001002;  31,2; -1,52757e-11
0000000001;00:00:01;0000001002;  31,3; -1,85329e-11
0000000001;00:00:01;0000001002;  31,4; -2,70792e-11
0000000001;00:00:01;0000001002;  31,5; -2,94657e-11
0000000001;00:00:01;0000001002;  31,6; -2,45637e-11
0000000001;00:00:01;0000001002;  31,7; -2,04572e-11
0000000001;00:00:01;0000001002;  31,8; -2,75629e-11
0000000001;00:00:01;0000001002;  31,9; -9,63190e-12
0000000001;00:00:01;0000001002;  32,0; -2,78209e-11
0000000001;00:00:01;0000001002;  32,1; -3,21854e-11
0000000001;00:00:01;0000001002;  32,2; -2,01132e-11
0000000001;00:00:01;0000001002;  32,3; -8,66440e-12
0000000001;00:00:01;0000001002;  32,4; -3,36474e-11
0000000001;00:00:01;0000001002;  32,5; -5,66524e-12
0000000001;00:00:01;0000001002;  32,6; -2,01454e-11
0000000001;00:00:01;0000001002;  32,7; -1,02017e-11
0000000001;00:00:01;0000001002;  32,8;  3,99899e-12
0000000001;00:00:01;0000001002;  32,9; -1,66947e-11
0000000001;00:00:01;0000001002;  33,0; -9,09440e-12
0000000001;00:00:01;0000001002;  33,1;  8,16998e-13
0000000001;00:00:01;0000001002;  33,2; -2,14354e-11
0000000001;00:00:01;0000001002;  33,3; -9,12670e-12
0000000001;00:00:01;0000001002;  33,4; -1,17604e-11
0000000001;00:00:01;0000001002;  33,5; -3,06267e-11
0000000001;00:00:01;0000001002;  33,6; -1,77912e-11
0000000001;00:00:01;0000001002;  33,7; -3,56146e-11
0000000001;00:00:01;0000001002;  33,8; -5,15999e-12
0000000001;00:00:01;0000001002;  33,9; -7,42820e-12
0000000001;00:00:01;0000001002;  34,0; -3,09277e-11
0000000001;00:00:01;0000001002;  34,1; -3,93449e-11
0000000001;00:00:01;0000001002;  34,2; -3,25509e-11
0000000001;00:00:01;0000001002;  34,3; -2,42519e-11
0000000001;00:00:01;0000001002;  34,4; -1,63614e-11
0000000001;00:00:01;0000001002;  34,5; -7,72920e-12
0000000001;00:00:01;0000001002;  34,6;  9,56740e-13
0000000001;00:00:01;0000001002;  34,7; -1,07069e-11
0000000001;00:00:01;0000001002;  34,8; -3,32926e-11
0000000001;00:00:01;0000001002;  34,9;  1,02447e-11
0000000001;00:00:01;0000001002;  35,0;  1,78557e-11
0000000001;00:00:01;0000001002;  35,1; -2,13172e-11
0000000001;00:00:01;0000001002;  35,2; -3,86999e-12
0000000001;00:00:01;0000001002;  35,3; -9,13740e-12
0000000001;00:00:01;0000001002;  35,4; -6,35324e-12
0000000001;00:00:01;0000001002;  35,5; -1,24269e-11
0000000001;00:00:01;0000001002;  35,6; -1,91457e-11
0000000001;00:00:01;0000001002;  35,7; -1,22549e-12
0000000001;00:00:01;0000001002;  35,8; -2,25319e-11
0000000001;00:00:01;0000001002;  35,9; -1,11584e-11
0000000001;00:00:01;0000001002;  36,0; -3,70551e-11
0000000001;00:00:01;0000001002;  36,1; -2,91969e-11
0000000001;00:00:01;0000001002;  36,2; -1,41792e-11
0000000001;00:00:01;0000001002;  36,3; -3,79581e-11
0000000001;00:00:01;0000001002;  36,4; -1,67484e-11
0000000001;00:00:01;0000001002;  36,5; -2,53807e-11
0000000001;00:00:01;0000001002;  36,6; -2,72619e-11
0000000001;00:00:01;0000001002;  36,7;  7,84748e-13
0000000001;00:00:01;0000001002;  36,8; -3,83881e-11
0000000001;00:00:01;0000001002;  36,9; -3,15834e-11
0000000001;00:00:01;0000001002;  37,0; -1,13412e-11
0000000001;00:00:01;0000001002;  37,1; -3,14437e-11
0000000001;00:00:01;0000001002;  37,2; -2,25749e-12
0000000001;00:00:01;0000001002;  37,3; -1,37922e-11
0000000001;00:00:01;0000001002;  37,4; -3,78399e-12
0000000001;00:00:01;0000001002;  37,5; -2,41767e-11
0000000001;00:00:01;0000001002;  37,6; -2,80359e-11
0000000001;00:00:01;0000001002;  37,7; -2,36069e-11
0000000001;00:00:01;0000001002;  37,8; -3,04009e-11
0000000001;00:00:01;0000001002;  37,9; -2,17042e-11
0000000001;00:00:01;0000001002;  38,0; -2,66062e-11
0000000001;00:00:01;0000001002;  38,1; -1,99949e-11
0000000001;00:00:01;0000001002;  38,2; -1,67162e-11
0000000001;00:00:01;0000001002;  38,3; -2,83692e-11
0000000001;00:00:01;0000001002;  38,4; -1,85329e-11
0000000001;00:00:01;0000001002;  38,5; -1,94359e-11
0000000001;00:00:01;0000001002;  38,6; -1,86619e-11
0000000001;00:00:01;0000001002;  38,7; -1,95219e-11
0000000001;00:00:01;0000001002;  38,8;  2,11237e-11
0000000001;00:00:01;0000001002;  38,9; -3,37549e-12
0000000001;00:00:01;0000001002;  39,0; -2,96484e-11
0000000001;00:00:01;0000001002;  39,1;  2,44239e-11
0000000001;00:00:01;0000001002;  39,2; -1,94574e-11
0000000001;00:00:01;0000001002;  39,3; -3,15082e-11
0000000001;00:00:01;0000001002;  39,4; -4,13874e-12
0000000001;00:00:01;0000001002;  39,5; -9,67490e-12
0000000001;00:00:01;0000001002;  39,6; -8,08390e-12
0000000001;00:00:01;0000001002;  39,7; -1,69204e-11
0000000001;00:00:01;0000001002;  39,8; -1,51359e-11
0000000001;00:00:01;0000001002;  39,9; -2,79069e-11
0000000001;00:00:01;0000001002;  40,0; -2,32629e-11
0000000001;00:00:01;0000001002;  40,1; -1,78772e-11
0000000001;00:00:01;0000001002;  40,2;  3,42924e-12
0000000001;00:00:01;0000001002;  40,3; -2,57032e-11
0000000001;00:00:01;0000001002;  40,4; -4,55799e-12
0000000001;00:00:01;0000001002;  40,5; -2,17042e-11
0000000001;00:00:01;0000001002;  40,6; -8,44940e-12
0000000001;00:00:01;0000001002;  40,7; -1,06854e-11
0000000001;00:00:01;0000001002;  40,8; -2,45207e-11
0000000001;00:00:01;0000001002;  40,9; -7,28840e-12
0000000001;00:00:01;0000001002;  41,0; -3,84311e-11
0000000001;00:00:01;0000001002;  41,1; -1,33729e-11
0000000001;00:00:01;0000001002;  41,2;  6,98748e-13
0000000001;00:00:01;0000001002;  41,3; -2,39832e-11
0000000001;00:00:01;0000001002;  41,4;  2,35424e-12
0000000001;00:00:01;0000001002;  41,5; -1,25667e-11
0000000001;00:00:01;0000001002;  41,6; -2,26609e-11
0000000001;00:00:01;0000001002;  41,7;  5,40724e-12
0000000001;00:00:01;0000001002;  41,8; -2,17364e-11
0000000001;00:00:01;0000001002;  41,9; -1,81567e-11
0000000001;00:00:01;0000001002;  42,0; -1,31364e-11
0000000001;00:00:01;0000001002;  42,1; -2,77349e-12
0000000001;00:00:01;0000001002;  42,2;  3,79581e-11
0000000001;00:00:01;0000001002;  42,3; -1,21152e-11
0000000001;00:00:01;0000001002;  42,4; -1,65979e-11
0000000001;00:00:01;0000001002;  42,5;  2,04357e-11
0000000001;00:00:01;0000001002;  42,6; -2,97774e-12
0000000001;00:00:01;0000001002;  42,7; -8,39570e-12
0000000001;00:00:01;0000001002;  42,8; -3,13899e-12
0000000001;00:00:01;0000001002;  42,9; -1,51897e-11
0000000001;00:00:01;0000001002;  43,0; -1,54047e-11
0000000001;00:00:01;0000001002;  43,1; -5,26749e-13
0000000001;00:00:01;0000001002;  43,2;  3,11749e-12
0000000001;00:00:01;0000001002;  43,3;  1,05349e-12
0000000001;00:00:01;0000001002;  43,4; -6,70798e-12
0000000001;00:00:01;0000001002;  43,5; -9,85770e-12
0000000001;00:00:01;0000001002;  43,6; -6,47149e-12
0000000001;00:00:01;0000001002;  43,7; -2,53484e-11
0000000001;00:00:01;0000001002;  43,8;  2,33597e-11
0000000001;00:00:01;0000001002;  43,9; -4,85899e-12
0000000001;00:00:01;0000001002;  44,0; -6,68648e-12
0000000001;00:00:01;0000001002;  44,1;  6,44999e-12
0000000001;00:00:01;0000001002;  44,2; -2,69072e-11
0000000001;00:00:01;0000001002;  44,3; -1,09219e-11
0000000001;00:00:01;0000001002;  44,4; -1,04274e-12
0000000001;00:00:01;0000001002;  44,5; -2,15322e-11
0000000001;00:00:01;0000001002;  44,6;  1,22227e-11
0000000001;00:00:01;0000001002;  44,7; -9,54590e-12
0000000001;00:00:01;0000001002;  44,8; -1,52327e-11
0000000001;00:00:01;0000001002;  44,9; -2,58537e-11
0000000001;00:00:01;0000001002;  45,0; -2,28759e-11
0000000001;00:00:01;0000001002;  45,1; -7,05198e-12
0000000001;00:00:01;0000001002;  45,2;  2,50474e-12
0000000001;00:00:01;0000001002;  45,3; -1,14702e-11
0000000001;00:00:01;0000001002;  45,4; -1,52757e-11
0000000001;00:00:01;0000001002;  45,5; -1,29644e-11
0000000001;00:00:01;0000001002;  45,6;  3,26799e-12
0000000001;00:00:01;0000001002;  45,7;  1,40179e-11
0000000001;00:00:01;0000001002;  45,8; -2,65632e-11
0000000001;00:00:01;0000001002;  45,9; -1,26312e-11
0000000001;00:00:01;0000001002;  46,0; -9,34170e-12
0000000001;00:00:01;0000001002;  46,1; -9,45990e-12
0000000001;00:00:01;0000001002;  46,2;  5,72974e-12
0000000001;00:00:01;0000001002;  46,3; -2,85949e-12
0000000001;00:00:01;0000001002;  46,4;  3,38624e-12
0000000001;00:00:01;0000001002;  46,5;  7,35290e-12
0000000001;00:00:01;0000001002;  46,6; -2,86917e-11
0000000001;00:00:01;0000001002;  46,7;  3,57974e-12
0000000001;00:00:01;0000001002;  46,8; -1,81889e-11
0000000001;00:00:01;0000001002;  46,9;  1,46199e-12
0000000001;00:00:01;0000001002;  47,0; -1,33192e-11
0000000001;00:00:01;0000001002;  47,1; -2,97882e-11
0000000001;00:00:01;0000001002;  47,2;  2,68749e-12
0000000001;00:00:01;0000001002;  47,3; -1,05349e-11
0000000001;00:00:01;0000001002;  47,4;  1,02447e-11
0000000001;00:00:01;0000001002;  47,5; -6,95523e-12
0000000001;00:00:01;0000001002;  47,6; -1,04382e-11
0000000001;00:00:01;0000001002;  47,7; -9,25570e-12
0000000001;00:00:01;0000001002;  47,8; -3,64424e-12
0000000001;00:00:01;0000001002;  47,9; -1,72214e-11
0000000001;00:00:01;0000001002;  48,0; -3,40774e-12
0000000001;00:00:01;0000001002;  48,1; -1,31902e-11
0000000001;00:00:01;0000001002;  48,2; -5,37499e-12
0000000001;00:00:01;0000001002;  48,3; -2,86594e-11
0000000001;00:00:01;0000001002;  48,4;  1,28999e-13
0000000001;00:00:01;0000001002;  48,5;  1,57057e-11
0000000001;00:00:01;0000001002;  48,6; -9,42770e-12
0000000001;00:00:01;0000001002;  48,7;  3,28949e-12
0000000001;00:00:01;0000001002;  48,8; -7,09498e-12
0000000001;00:00:01;0000001002;  48,9; -2,17364e-11
0000000001;00:00:01;0000001002;  49,0; -2,94549e-12
0000000001;00:00:01;0000001002;  49,1; -1,93177e-11
0000000001;00:00:01;0000001002;  49,2;  2,11774e-12
0000000001;00:00:01;0000001002;  49,3;  1,66409e-11
0000000001;00:00:01;0000001002;  49,4; -1,32009e-11
0000000001;00:00:01;0000001002;  49,5; -8,73970e-12
0000000001;00:00:01;0000001002;  49,6;  6,86923e-12
0000000001;00:00:01;0000001002;  49,7; -9,69640e-12
0000000001;00:00:01;0000001002;  49,8; -5,52549e-12
0000000001;00:00:01;0000001002;  49,9; -1,26957e-11
0000000001;00:00:01;0000001002;  50,0; -1,30719e-11
